id;name;location;version;conditions;method;chance;minLvl;maxLvl;trigger;evolution_method;baby;generation;
93;haunter;frost-cavern-unknown-area-314;X/Y;;walk;1;40;40;level-up;min_level:25;0;6;
93;haunter;frost-cavern-unknown-area-315;X/Y;;walk;10;38;38;level-up;min_level:25;0;6;
93;haunter;frost-cavern-unknown-area-315;X/Y;;walk;5;39;39;level-up;min_level:25;0;6;
93;haunter;frost-cavern-unknown-area-315;X/Y;;walk;1;40;40;level-up;min_level:25;0;6;
93;haunter;frost-cavern-unknown-area-315;Y;;walk;4;40;40;level-up;min_level:25;0;6;
93;haunter;frost-cavern-unknown-area-316;X/Y;;walk;10;38;38;level-up;min_level:25;0;6;
93;haunter;frost-cavern-unknown-area-316;X/Y;;walk;5;39;39;level-up;min_level:25;0;6;
93;haunter;frost-cavern-unknown-area-316;X/Y;;walk;1;40;40;level-up;min_level:25;0;6;
93;haunter;frost-cavern-unknown-area-317;X/Y;;walk;10;38;38;level-up;min_level:25;0;6;
93;haunter;frost-cavern-unknown-area-317;X/Y;;walk;5;39;39;level-up;min_level:25;0;6;
93;haunter;frost-cavern-unknown-area-317;X/Y;;walk;1;40;40;level-up;min_level:25;0;6;
93;haunter;kalos-victory-road-unknown-area-322;X/Y;;walk;10;58;58;level-up;min_level:25;0;6;
93;haunter;kalos-victory-road-unknown-area-324;X/Y;;walk;10;58;58;level-up;min_level:25;0;6;
93;haunter;kalos-victory-road-unknown-area-326;X/Y;;walk;10;58;58;level-up;min_level:25;0;6;
93;haunter;kalos-victory-road-unknown-area-328;X/Y;;walk;10;58;58;level-up;min_level:25;0;6;
94;gengar;no-location;;;;;;;trade;;0;6;
95;onix;cyllage-city-area;X;;rock-smash;30;15;15;;;0;6;
95;onix;cyllage-city-area;X;;rock-smash;4;16;16;;;0;6;
95;onix;cyllage-city-area;X;;rock-smash;1;17;17;;;0;6;
95;onix;glittering-cave-unknown-area-303;X/Y;;walk;10;17;17;;;0;6;
95;onix;glittering-cave-unknown-area-304;X/Y;;rock-smash;30;15;15;;;0;6;
95;onix;glittering-cave-unknown-area-304;X/Y;;rock-smash;4;16;16;;;0;6;
95;onix;glittering-cave-unknown-area-304;X/Y;;rock-smash;1;17;17;;;0;6;
96;drowzee;no-location;;;;;;;;;0;6;
97;hypno;no-location;;;;;;;level-up;min_level:26;0;6;
98;krabby;no-location;;;;;;;;;0;6;
99;kingler;no-location;;;;;;;level-up;min_level:28;0;6;
100;voltorb;no-location;;;;;;;;;0;6;
101;electrode;lost-hotel-area;X/Y;;walk;10;37;37;level-up;min_level:30;0;6;
101;electrode;lost-hotel-area;X/Y;;walk;10;38;38;level-up;min_level:30;0;6;
102;exeggcute;kalos-route-12-area;X/Y;;walk;10;24;24;;;0;6;
102;exeggcute;kalos-route-12-area;X/Y;;yellow-flowers;10;26;26;;;0;6;
102;exeggcute;azure-bay-area;X/Y;;walk;10;26;26;;;0;6;
103;exeggutor;no-location;;;;;;;use-item;item:leaf-stone;0;6;
104;cubone;glittering-cave-unknown-area-303;X/Y;;walk;10;15;15;;;0;6;
104;cubone;glittering-cave-unknown-area-303;X/Y;;walk;10;16;16;;;0;6;
105;marowak;no-location;;;;;;;level-up;min_level:28;0;6;
106;hitmonlee;no-location;;;;;;;level-up;min_level:20/stats:1;0;6;
107;hitmonchan;no-location;;;;;;;level-up;min_level:20/stats:-1;0;6;
108;lickitung;kalos-victory-road-unknown-area-322;X/Y;;walk;10;58;58;;;0;6;
108;lickitung;kalos-victory-road-unknown-area-322;X/Y;;walk;5;59;59;;;0;6;
108;lickitung;kalos-victory-road-unknown-area-324;X/Y;;walk;10;58;58;;;0;6;
108;lickitung;kalos-victory-road-unknown-area-324;X/Y;;walk;5;59;59;;;0;6;
108;lickitung;kalos-victory-road-unknown-area-326;X/Y;;walk;10;58;58;;;0;6;
108;lickitung;kalos-victory-road-unknown-area-326;X/Y;;walk;5;59;59;;;0;6;
108;lickitung;kalos-victory-road-unknown-area-328;X/Y;;walk;10;58;58;;;0;6;
108;lickitung;kalos-victory-road-unknown-area-328;X/Y;;walk;5;59;59;;;0;6;
109;koffing;no-location;;;;;;;;;0;6;
110;weezing;no-location;;;;;;;level-up;min_level:35;0;6;
111;rhyhorn;glittering-cave-unknown-area-303;X/Y;;walk;10;17;17;;;0;6;
112;rhydon;no-location;;;;;;;level-up;min_level:42;0;6;
113;chansey;no-location;;;;;;;level-up;held_item:oval-stone/time:day;0;6;
114;tangela;no-location;;;;;;;;;0;6;
115;kangaskhan;glittering-cave-unknown-area-303;X/Y;;walk;5;17;17;;;0;6;
116;horsea;ambrette-town-area;X/Y;;good-rod;35;25;25;;;0;6;
116;horsea;cyllage-city-area;X/Y;;good-rod;35;25;25;;;0;6;
117;seadra;ambrette-town-area;X/Y;;super-rod;5;35;35;level-up;min_level:32;0;6;
117;seadra;cyllage-city-area;X/Y;;super-rod;5;35;35;level-up;min_level:32;0;6;
118;goldeen;kalos-route-3-area;X/Y;;good-rod;60;25;25;;;0;6;
118;goldeen;kalos-route-3-area;X/Y;;good-rod;5;25;25;;;0;6;
118;goldeen;kalos-route-22-area;X/Y;;good-rod;60;25;25;;;0;6;
118;goldeen;kalos-route-22-area;X/Y;;good-rod;5;25;25;;;0;6;
118;goldeen;parfum-palace-area;X/Y;;good-rod;60;25;25;;;0;6;
118;goldeen;parfum-palace-area;X/Y;;good-rod;5;25;25;;;0;6;
119;seaking;kalos-route-3-area;X/Y;;super-rod;35;35;35;level-up;min_level:33;0;6;
119;seaking;kalos-route-22-area;X/Y;;super-rod;35;35;35;level-up;min_level:33;0;6;
119;seaking;parfum-palace-area;X/Y;;super-rod;35;35;35;level-up;min_level:33;0;6;
120;staryu;kalos-route-8-area;X;;good-rod;35;25;25;;;0;6;
121;starmie;kalos-route-8-area;X;;super-rod;5;35;35;use-item;item:water-stone;0;6;
122;mr-mime;reflection-cave-unknown-area-305;X/Y;;walk;10;22;22;level-up;known_move:mimic;0;6;
122;mr-mime;reflection-cave-unknown-area-305;X/Y;;walk;10;23;23;level-up;known_move:mimic;0;6;
122;mr-mime;reflection-cave-unknown-area-306;X/Y;;walk;10;22;22;level-up;known_move:mimic;0;6;
122;mr-mime;reflection-cave-unknown-area-306;X/Y;;walk;10;23;23;level-up;known_move:mimic;0;6;
122;mr-mime;reflection-cave-unknown-area-307;X/Y;;walk;10;22;22;level-up;known_move:mimic;0;6;
122;mr-mime;reflection-cave-unknown-area-307;X/Y;;walk;10;23;23;level-up;known_move:mimic;0;6;
122;mr-mime;reflection-cave-unknown-area-308;X/Y;;walk;10;22;22;level-up;known_move:mimic;0;6;
122;mr-mime;reflection-cave-unknown-area-308;X/Y;;walk;10;23;23;level-up;known_move:mimic;0;6;
123;scyther;kalos-route-21-area;X/Y;;purple-flowers;5;50;50;;;0;6;
123;scyther;kalos-route-21-area;X/Y;;purple-flowers;4;51;51;;;0;6;
123;scyther;kalos-route-21-area;X/Y;;purple-flowers;1;52;52;;;0;6;
123;scyther;kalos-route-21-area;X/Y;;red-flowers;5;50;50;;;0;6;
123;scyther;kalos-route-21-area;X/Y;;red-flowers;4;51;51;;;0;6;
123;scyther;kalos-route-21-area;X/Y;;red-flowers;1;52;52;;;0;6;
124;jynx;frost-cavern-unknown-area-314;X/Y;;walk;10;39;39;level-up;min_level:30;0;6;
124;jynx;frost-cavern-unknown-area-314;X/Y;;walk;10;40;40;level-up;min_level:30;0;6;
124;jynx;frost-cavern-unknown-area-315;X/Y;;walk;10;39;39;level-up;min_level:30;0;6;
124;jynx;frost-cavern-unknown-area-315;X/Y;;walk;10;40;40;level-up;min_level:30;0;6;
124;jynx;frost-cavern-unknown-area-316;X/Y;;walk;10;39;39;level-up;min_level:30;0;6;
124;jynx;frost-cavern-unknown-area-316;X/Y;;walk;10;40;40;level-up;min_level:30;0;6;
124;jynx;frost-cavern-unknown-area-317;X/Y;;walk;10;39;39;level-up;min_level:30;0;6;
124;jynx;frost-cavern-unknown-area-317;X/Y;;walk;10;40;40;level-up;min_level:30;0;6;
125;electabuzz;no-location;;;;;;;level-up;min_level:30;0;6;
126;magmar;no-location;;;;;;;level-up;min_level:30;0;6;
127;pinsir;kalos-route-12-area;X;;walk;5;25;25;;;0;6;
127;pinsir;kalos-route-12-area;X;;yellow-flowers;5;27;27;;;0;6;
128;tauros;kalos-route-12-area;X/Y;;walk;10;25;25;;;0;6;
128;tauros;kalos-route-12-area;X/Y;;yellow-flowers;10;25;25;;;0;6;
128;tauros;kalos-route-12-area;X/Y;;yellow-flowers;10;26;26;;;0;6;
128;tauros;kalos-route-12-area;X/Y;;yellow-flowers;10;27;27;;;0;6;
129;magikarp;kalos-route-3-area;X/Y;;old-rod;60;15;15;;;0;6;
129;magikarp;kalos-route-3-area;X/Y;;old-rod;35;15;15;;;0;6;
129;magikarp;kalos-route-3-area;X/Y;;old-rod;5;15;15;;;0;6;
129;magikarp;kalos-route-22-area;X/Y;;old-rod;60;15;15;;;0;6;
129;magikarp;kalos-route-22-area;X/Y;;old-rod;35;15;15;;;0;6;
129;magikarp;kalos-route-22-area;X/Y;;old-rod;5;15;15;;;0;6;
129;magikarp;parfum-palace-area;X/Y;;old-rod;60;15;15;;;0;6;
129;magikarp;parfum-palace-area;X/Y;;old-rod;35;15;15;;;0;6;
129;magikarp;parfum-palace-area;X/Y;;old-rod;5;15;15;;;0;6;
130;gyarados;kalos-route-3-area;X/Y;;super-rod;60;35;35;level-up;min_level:20;0;6;
130;gyarados;kalos-route-22-area;X/Y;;super-rod;60;35;35;level-up;min_level:20;0;6;
130;gyarados;parfum-palace-area;X/Y;;super-rod;60;35;35;level-up;min_level:20;0;6;
131;lapras;kalos-route-12-area;X/Y;;surf;1;27;27;;;0;6;
131;lapras;kalos-route-12-area;X/Y;;gift;100;30;30;;;0;6;
131;lapras;azure-bay-area;X/Y;;surf;1;27;27;;;0;6;
132;ditto;pokemon-village-area;X/Y;;yellow-flowers;10;48;48;;;0;6;
132;ditto;pokemon-village-area;X/Y;;yellow-flowers;10;49;49;;;0;6;
132;ditto;pokemon-village-area;X/Y;;purple-flowers;10;50;50;;;0;6;
133;eevee;kalos-route-10-area;X/Y;;walk;5;21;21;;;0;6;
133;eevee;kalos-route-10-area;X/Y;;yellow-flowers;10;19;19;;;0;6;
133;eevee;kalos-route-10-area;X/Y;;yellow-flowers;10;20;20;;;0;6;
134;vaporeon;no-location;;;;;;;use-item;item:water-stone;0;6;
135;jolteon;no-location;;;;;;;use-item;item:thunder-stone;0;6;
136;flareon;no-location;;;;;;;use-item;item:fire-stone;0;6;
137;porygon;no-location;;;;;;;;;0;6;
138;omanyte;no-location;;;;;;;;;0;6;
139;omastar;no-location;;;;;;;level-up;min_level:40;0;6;
140;kabuto;no-location;;;;;;;;;0;6;
141;kabutops;no-location;;;;;;;level-up;min_level:40;0;6;
142;aerodactyl;no-location;;;;;;;;;0;6;
143;snorlax;no-location;;;;;;;level-up;min_happiness:220;0;6;
144;articuno;no-location;;;;;;;;;0;6;
145;zapdos;no-location;;;;;;;;;0;6;
146;moltres;no-location;;;;;;;;;0;6;
147;dratini;kalos-route-21-area;X/Y;;good-rod;5;40;40;;;0;6;
148;dragonair;kalos-route-21-area;X/Y;;super-rod;5;50;50;level-up;min_level:30;0;6;
149;dragonite;no-location;;;;;;;level-up;min_level:55;0;6;
150;mewtwo;no-location;;;;;;;;;0;6;
151;mew;no-location;;;;;;;;;0;6;
152;chikorita;hoenn-route-101-area;OR/AS;;gift;100;5;5;;;0;6;
153;bayleef;no-location;;;;;;;level-up;min_level:16;0;6;
154;meganium;no-location;;;;;;;level-up;min_level:32;0;6;
155;cyndaquil;hoenn-route-101-area;OR/AS;;gift;100;5;5;;;0;6;
156;quilava;no-location;;;;;;;level-up;min_level:14;0;6;
157;typhlosion;no-location;;;;;;;level-up;min_level:36;0;6;
158;totodile;hoenn-route-101-area;OR/AS;;gift;100;5;5;;;0;6;
159;croconaw;no-location;;;;;;;level-up;min_level:18;0;6;
160;feraligatr;no-location;;;;;;;level-up;min_level:30;0;6;
161;sentret;kalos-route-6-area;X/Y;;rough-terrain;10;10;10;;;0;6;
161;sentret;kalos-route-6-area;X/Y;;rough-terrain;10;11;11;;;0;6;
162;furret;no-location;;;;;;;level-up;min_level:15;0;6;
163;hoothoot;no-location;;;;;;;;;0;6;
164;noctowl;kalos-route-20-area;X/Y;;walk;10;48;48;level-up;min_level:20;0;6;
164;noctowl;kalos-route-20-area;X/Y;;walk;10;49;49;level-up;min_level:20;0;6;
164;noctowl;kalos-route-20-area;X/Y;;walk;10;50;50;level-up;min_level:20;0;6;
164;noctowl;kalos-route-20-area;X/Y;;red-flowers;10;50;50;level-up;min_level:20;0;6;
164;noctowl;pokemon-village-area;X/Y;;yellow-flowers;10;50;50;level-up;min_level:20;0;6;
164;noctowl;pokemon-village-area;X/Y;;purple-flowers;10;48;48;level-up;min_level:20;0;6;
164;noctowl;pokemon-village-area;X/Y;;purple-flowers;10;49;49;level-up;min_level:20;0;6;
164;noctowl;pokemon-village-area;X/Y;;purple-flowers;10;50;50;level-up;min_level:20;0;6;
165;ledyba;kalos-route-4-area;X/Y;;yellow-flowers;10;8;8;;;0;6;
165;ledyba;kalos-route-4-area;X/Y;;red-flowers;10;6;6;;;0;6;
165;ledyba;kalos-route-4-area;X/Y;;red-flowers;10;7;7;;;0;6;
165;ledyba;kalos-route-4-area;X/Y;;red-flowers;10;8;8;;;0;6;
166;ledian;no-location;;;;;;;level-up;min_level:18;0;6;
167;spinarak;no-location;;;;;;;;;0;6;
168;ariados;no-location;;;;;;;level-up;min_level:22;0;6;
169;crobat;no-location;;;;;;;level-up;min_happiness:220;0;6;
170;chinchou;shalour-city-area;X/Y;;good-rod;35;25;25;;;0;6;
170;chinchou;azure-bay-area;X/Y;;good-rod;35;25;25;;;0;6;
171;lanturn;shalour-city-area;X/Y;;super-rod;5;35;35;level-up;min_level:27;0;6;
171;lanturn;azure-bay-area;X/Y;;super-rod;5;35;35;level-up;min_level:27;0;6;
172;pichu;no-location;;;;;;;;;1;6;
173;cleffa;no-location;;;;;;;;;1;6;
174;igglybuff;no-location;;;;;;;;;1;6;
175;togepi;lavaridge-town-area;OR/AS;;gift-egg;100;1;1;;;1;6;
176;togetic;no-location;;;;;;;level-up;min_happiness:220;0;6;
177;natu;no-location;;;;;;;;;0;6;
178;xatu;no-location;;;;;;;level-up;min_level:25;0;6;
179;mareep;no-location;;;;;;;;;0;6;
180;flaaffy;no-location;;;;;;;level-up;min_level:15;0;6;
181;ampharos;no-location;;;;;;;level-up;min_level:30;0;6;
182;bellossom;no-location;;;;;;;use-item;item:sun-stone;0;6;
183;marill;kalos-route-3-area;X/Y;;surf;30;25;25;level-up;min_happiness:220;0;6;
183;marill;kalos-route-3-area;X/Y;;surf;4;27;27;level-up;min_happiness:220;0;6;
184;azumarill;kalos-route-22-area;X/Y;;yellow-flowers;10;25;25;level-up;min_level:18;0;6;
184;azumarill;kalos-route-22-area;X/Y;;yellow-flowers;10;26;26;level-up;min_level:18;0;6;
184;azumarill;kalos-route-22-area;X/Y;;surf;4;25;25;level-up;min_level:18;0;6;
184;azumarill;kalos-route-22-area;X/Y;;surf;1;27;27;level-up;min_level:18;0;6;
185;sudowoodo;no-location;;;;;;;level-up;known_move:mimic;0;6;
186;politoed;kalos-route-19-area;X/Y;;super-rod;5;50;50;trade;held_item:kings-rock;0;6;
187;hoppip;no-location;;;;;;;;;0;6;
188;skiploom;no-location;;;;;;;level-up;min_level:18;0;6;
189;jumpluff;no-location;;;;;;;level-up;min_level:27;0;6;
190;aipom;no-location;;;;;;;;;0;6;
191;sunkern;no-location;;;;;;;;;0;6;
192;sunflora;no-location;;;;;;;use-item;item:sun-stone;0;6;
193;yanma;no-location;;;;;;;;;0;6;
194;wooper;no-location;;;;;;;;;0;6;
195;quagsire;kalos-route-14-area;X/Y;;walk;10;30;30;level-up;min_level:20;0;6;
195;quagsire;kalos-route-14-area;X/Y;;rough-terrain;10;30;30;level-up;min_level:20;0;6;
195;quagsire;kalos-route-14-area;X/Y;;rough-terrain;10;31;31;level-up;min_level:20;0;6;
195;quagsire;kalos-route-14-area;X/Y;;rough-terrain;10;32;32;level-up;min_level:20;0;6;
195;quagsire;kalos-route-14-area;X/Y;;surf;50;30;30;level-up;min_level:20;0;6;
195;quagsire;kalos-route-19-area;X/Y;;yellow-flowers;10;46;46;level-up;min_level:20;0;6;
195;quagsire;kalos-route-19-area;X/Y;;yellow-flowers;10;47;47;level-up;min_level:20;0;6;
195;quagsire;kalos-route-19-area;X/Y;;yellow-flowers;10;48;48;level-up;min_level:20;0;6;
195;quagsire;kalos-route-19-area;X/Y;;purple-flowers;10;48;48;level-up;min_level:20;0;6;
195;quagsire;kalos-route-19-area;X/Y;;rough-terrain;10;46;46;level-up;min_level:20;0;6;
195;quagsire;kalos-route-19-area;X/Y;;rough-terrain;10;47;47;level-up;min_level:20;0;6;
195;quagsire;kalos-route-19-area;X/Y;;rough-terrain;10;48;48;level-up;min_level:20;0;6;
195;quagsire;kalos-route-19-area;X/Y;;surf;50;46;46;level-up;min_level:20;0;6;
196;espeon;no-location;;;;;;;level-up;min_happiness:220/time:day;0;6;
197;umbreon;no-location;;;;;;;level-up;min_happiness:220/time:night;0;6;
198;murkrow;no-location;;;;;;;;;0;6;
199;slowking;no-location;;;;;;;trade;held_item:kings-rock;0;6;
200;misdreavus;no-location;;;;;;;;;0;6;
201;unown;no-location;;;;;;;;;0;6;
202;wobbuffet;reflection-cave-unknown-area-305;X/Y;;walk;10;22;22;level-up;min_level:15;0;6;
202;wobbuffet;reflection-cave-unknown-area-306;X/Y;;walk;10;22;22;level-up;min_level:15;0;6;
202;wobbuffet;reflection-cave-unknown-area-307;X/Y;;walk;10;22;22;level-up;min_level:15;0;6;
202;wobbuffet;reflection-cave-unknown-area-308;X/Y;;walk;10;22;22;level-up;min_level:15;0;6;
203;girafarig;no-location;;;;;;;;;0;6;
204;pineco;no-location;;;;;;;;;0;6;
205;forretress;no-location;;;;;;;level-up;min_level:31;0;6;
206;dunsparce;kalos-route-3-area;X/Y;;walk;5;5;5;;;0;6;
206;dunsparce;kalos-route-22-area;X/Y;;walk;5;7;7;;;0;6;
206;dunsparce;kalos-route-22-area;X/Y;;yellow-flowers;5;26;26;;;0;6;
207;gligar;no-location;;;;;;;;;0;6;
208;steelix;no-location;;;;;;;trade;held_item:metal-coat;0;6;
209;snubbull;kalos-route-10-area;X/Y;;walk;10;21;21;;;0;6;
209;snubbull;kalos-route-10-area;X/Y;;yellow-flowers;10;19;19;;;0;6;
209;snubbull;kalos-route-10-area;X/Y;;yellow-flowers;10;20;20;;;0;6;
209;snubbull;kalos-route-10-area;X/Y;;yellow-flowers;10;21;21;;;0;6;
210;granbull;no-location;;;;;;;level-up;min_level:23;0;6;
211;qwilfish;kalos-route-8-area;X/Y;;super-rod;60;35;35;;;0;6;
212;scizor;no-location;;;;;;;trade;held_item:metal-coat;0;6;
213;shuckle;kalos-route-18-area;X/Y;;rock-smash;4;44;44;;;0;6;
213;shuckle;kalos-route-18-area;X/Y;;rock-smash;1;46;46;;;0;6;
213;shuckle;kalos-victory-road-unknown-area-322;X/Y;;rock-smash;4;57;57;;;0;6;
213;shuckle;kalos-victory-road-unknown-area-322;X/Y;;rock-smash;1;59;59;;;0;6;
213;shuckle;kalos-victory-road-unknown-area-324;X/Y;;rock-smash;4;57;57;;;0;6;
213;shuckle;kalos-victory-road-unknown-area-324;X/Y;;rock-smash;1;59;59;;;0;6;
213;shuckle;terminus-cave-unknown-area-343;X/Y;;rock-smash;4;44;44;;;0;6;
213;shuckle;terminus-cave-unknown-area-343;X/Y;;rock-smash;1;46;46;;;0;6;
213;shuckle;terminus-cave-unknown-area-344;X/Y;;rock-smash;4;44;44;;;0;6;
213;shuckle;terminus-cave-unknown-area-344;X/Y;;rock-smash;1;46;46;;;0;6;
213;shuckle;terminus-cave-unknown-area-345;X/Y;;rock-smash;4;44;44;;;0;6;
213;shuckle;terminus-cave-unknown-area-345;X/Y;;rock-smash;1;46;46;;;0;6;
214;heracross;kalos-route-12-area;Y;;walk;5;25;25;;;0;6;
214;heracross;kalos-route-12-area;Y;;yellow-flowers;5;27;27;;;0;6;
215;sneasel;kalos-route-17-area;X/Y;;rough-terrain;10;39;39;;;0;6;
215;sneasel;kalos-route-17-area;X/Y;;rough-terrain;10;38;38;;;0;6;
215;sneasel;kalos-route-17-area;X/Y;;rough-terrain;5;40;40;;;0;6;
215;sneasel;kalos-route-17-area;X/Y;;rough-terrain;4;40;40;;;0;6;
216;teddiursa;no-location;;;;;;;;;0;6;
217;ursaring;kalos-route-21-area;X/Y;;purple-flowers;10;52;52;level-up;min_level:30;0;6;
217;ursaring;kalos-route-21-area;X/Y;;red-flowers;10;50;50;level-up;min_level:30;0;6;
217;ursaring;kalos-route-21-area;X/Y;;red-flowers;10;51;51;level-up;min_level:30;0;6;
217;ursaring;kalos-route-21-area;X/Y;;red-flowers;10;52;52;level-up;min_level:30;0;6;
218;slugma;kalos-route-13-area;X/Y;;rock-smash;30;26;26;;;0;6;
218;slugma;kalos-route-13-area;X/Y;;rock-smash;4;28;28;;;0;6;
219;magcargo;no-location;;;;;;;level-up;min_level:38;0;6;
220;swinub;no-location;;;;;;;;;0;6;
221;piloswine;frost-cavern-unknown-area-314;X/Y;;walk;10;38;38;level-up;min_level:33;0;6;
221;piloswine;frost-cavern-unknown-area-314;X/Y;;walk;10;39;39;level-up;min_level:33;0;6;
221;piloswine;frost-cavern-unknown-area-315;X/Y;;walk;10;38;38;level-up;min_level:33;0;6;
221;piloswine;frost-cavern-unknown-area-315;X/Y;;walk;10;39;39;level-up;min_level:33;0;6;
221;piloswine;frost-cavern-unknown-area-316;X/Y;;walk;10;38;38;level-up;min_level:33;0;6;
221;piloswine;frost-cavern-unknown-area-316;X/Y;;walk;10;39;39;level-up;min_level:33;0;6;
221;piloswine;frost-cavern-unknown-area-317;X/Y;;walk;10;38;38;level-up;min_level:33;0;6;
221;piloswine;frost-cavern-unknown-area-317;X/Y;;walk;10;39;39;level-up;min_level:33;0;6;
222;corsola;kalos-route-12-area;X/Y;;super-rod;60;35;35;;;0;6;
223;remoraid;shalour-city-area;X/Y;;good-rod;60;25;25;;;0;6;
223;remoraid;shalour-city-area;X/Y;;good-rod;5;25;25;;;0;6;
223;remoraid;kalos-route-12-area;X/Y;;good-rod;60;25;25;;;0;6;
223;remoraid;kalos-route-12-area;X/Y;;good-rod;5;25;25;;;0;6;
223;remoraid;azure-bay-area;X/Y;;good-rod;60;25;25;;;0;6;
223;remoraid;azure-bay-area;X/Y;;good-rod;5;25;25;;;0;6;
224;octillery;shalour-city-area;X/Y;;super-rod;35;35;35;level-up;min_level:25;0;6;
224;octillery;kalos-route-12-area;X/Y;;super-rod;35;35;35;level-up;min_level:25;0;6;
224;octillery;azure-bay-area;X/Y;;super-rod;35;35;35;level-up;min_level:25;0;6;
225;delibird;kalos-route-17-area;X/Y;;rough-terrain;10;38;38;;;0;6;
225;delibird;kalos-route-17-area;X/Y;;rough-terrain;10;39;39;;;0;6;
225;delibird;kalos-route-17-area;X/Y;;rough-terrain;10;40;40;;;0;6;
226;mantine;no-location;;;;;;;level-up;party_species:remoraid;0;6;
227;skarmory;no-location;;;;;;;;;0;6;
228;houndour;kalos-route-10-area;X;;walk;10;21;21;;;0;6;
228;houndour;kalos-route-10-area;X;;yellow-flowers;10;19;19;;;0;6;
228;houndour;kalos-route-10-area;X;;yellow-flowers;10;20;20;;;0;6;
229;houndoom;no-location;;;;;;;level-up;min_level:24;0;6;
230;kingdra;no-location;;;;;;;trade;held_item:dragon-scale;0;6;
231;phanpy;no-location;;;;;;;;;0;6;
232;donphan;no-location;;;;;;;level-up;min_level:25;0;6;
233;porygon2;no-location;;;;;;;trade;held_item:up-grade;0;6;
234;stantler;no-location;;;;;;;;;0;6;
235;smeargle;kalos-route-7-area;X/Y;;walk;10;14;14;;;0;6;
235;smeargle;kalos-route-7-area;X/Y;;yellow-flowers;10;14;14;;;0;6;
235;smeargle;kalos-route-7-area;X/Y;;purple-flowers;10;14;14;;;0;6;
236;tyrogue;no-location;;;;;;;;;1;6;
237;hitmontop;no-location;;;;;;;level-up;min_level:20/stats:0;0;6;
238;smoochum;no-location;;;;;;;;;1;6;
239;elekid;no-location;;;;;;;;;1;6;
240;magby;no-location;;;;;;;;;1;6;
241;miltank;kalos-route-12-area;X/Y;;walk;10;25;25;;;0;6;
241;miltank;kalos-route-12-area;X/Y;;yellow-flowers;10;25;25;;;0;6;
241;miltank;kalos-route-12-area;X/Y;;yellow-flowers;10;26;26;;;0;6;
241;miltank;kalos-route-12-area;X/Y;;yellow-flowers;10;27;27;;;0;6;
242;blissey;no-location;;;;;;;level-up;min_happiness:220;0;6;
243;raikou;no-location;;;;;;;;;0;6;
244;entei;no-location;;;;;;;;;0;6;
245;suicune;no-location;;;;;;;;;0;6;
246;larvitar;no-location;;;;;;;;;0;6;
247;pupitar;kalos-route-18-area;Y;;walk;10;46;46;level-up;min_level:30;0;6;
247;pupitar;kalos-route-18-area;Y;;red-flowers;10;44;44;level-up;min_level:30;0;6;
247;pupitar;kalos-route-18-area;Y;;red-flowers;10;45;45;level-up;min_level:30;0;6;
247;pupitar;kalos-route-18-area;Y;;red-flowers;10;46;46;level-up;min_level:30;0;6;
247;pupitar;terminus-cave-unknown-area-343;Y;;walk;10;45;45;level-up;min_level:30;0;6;
247;pupitar;terminus-cave-unknown-area-343;Y;;walk;10;46;46;level-up;min_level:30;0;6;
247;pupitar;terminus-cave-unknown-area-344;Y;;walk;10;45;45;level-up;min_level:30;0;6;
247;pupitar;terminus-cave-unknown-area-344;Y;;walk;10;46;46;level-up;min_level:30;0;6;
247;pupitar;terminus-cave-unknown-area-345;Y;;walk;10;45;45;level-up;min_level:30;0;6;
247;pupitar;terminus-cave-unknown-area-345;Y;;walk;10;46;46;level-up;min_level:30;0;6;
247;pupitar;terminus-cave-unknown-area-347;Y;;walk;10;45;45;level-up;min_level:30;0;6;
247;pupitar;terminus-cave-unknown-area-347;Y;;walk;10;46;46;level-up;min_level:30;0;6;
247;pupitar;terminus-cave-unknown-area-348;Y;;walk;10;45;45;level-up;min_level:30;0;6;
247;pupitar;terminus-cave-unknown-area-348;Y;;walk;10;46;46;level-up;min_level:30;0;6;
248;tyranitar;no-location;;;;;;;level-up;min_level:55;0;6;
249;lugia;no-location;;;;;;;;;0;6;
250;ho-oh;no-location;;;;;;;;;0;6;
251;celebi;no-location;;;;;;;;;0;6;
252;treecko;hoenn-route-101-area;OR/AS;;gift;100;5;5;;;0;6;
253;grovyle;no-location;;;;;;;level-up;min_level:16;0;6;
254;sceptile;no-location;;;;;;;level-up;min_level:36;0;6;
255;torchic;hoenn-route-101-area;OR/AS;;gift;100;5;5;;;0;6;
256;combusken;no-location;;;;;;;level-up;min_level:16;0;6;
257;blaziken;no-location;;;;;;;level-up;min_level:36;0;6;
258;mudkip;hoenn-route-101-area;OR/AS;;gift;100;5;5;;;0;6;
259;marshtomp;no-location;;;;;;;level-up;min_level:16;0;6;
260;swampert;no-location;;;;;;;level-up;min_level:36;0;6;
261;poochyena;no-location;;;;;;;;;0;6;
262;mightyena;kalos-route-15-area;X;;walk;10;34;34;level-up;min_level:18;0;6;
262;mightyena;kalos-route-15-area;X;;walk;10;35;35;level-up;min_level:18;0;6;
262;mightyena;kalos-route-15-area;X;;walk;10;36;36;level-up;min_level:18;0;6;
262;mightyena;kalos-route-15-area;X;;red-flowers;10;36;36;level-up;min_level:18;0;6;
263;zigzagoon;kalos-route-2-area;X/Y;;walk;10;3;3;;;0;6;
