id;name;location;version;conditions;method;chance;minLvl;maxLvl;trigger;evolution_method;baby;generation;
52;meowth;kanto-route-8-area;SS;;walk;20;17;17;;;0;4;
52;meowth;kanto-route-8-area;SS;radio-off;walk;10;17;17;;;0;4;
53;persian;kanto-route-7-area;SS;;walk;4;19;19;level-up;min_level:28;0;4;
53;persian;kanto-route-7-area;SS;;walk;1;19;19;level-up;min_level:28;0;4;
53;persian;cerulean-cave-1f;SS;time-morning,radio-off;walk;10;38;38;level-up;min_level:28;0;4;
53;persian;cerulean-cave-1f;SS;time-day,radio-off;walk;10;38;38;level-up;min_level:28;0;4;
53;persian;cerulean-cave-1f;SS;;walk;4;39;39;level-up;min_level:28;0;4;
54;psyduck;eterna-city-area;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;eterna-city-area;D/P;;surf;30;20;40;;;0;4;
54;psyduck;eterna-city-area;Pt;;surf;30;20;30;;;0;4;
54;psyduck;great-marsh-area-1;D/P;slot2-none;walk;4;26;26;;;0;4;
54;psyduck;great-marsh-area-1;D/P;slot2-ruby;walk;4;26;26;;;0;4;
54;psyduck;great-marsh-area-1;D/P;slot2-sapphire;walk;4;26;26;;;0;4;
54;psyduck;great-marsh-area-1;D/P;slot2-emerald;walk;4;26;26;;;0;4;
54;psyduck;great-marsh-area-1;D/P;slot2-leafgreen;walk;4;26;26;;;0;4;
54;psyduck;great-marsh-area-1;D/P;slot2-none;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-1;D/P;slot2-ruby;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-1;D/P;slot2-sapphire;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-1;D/P;slot2-emerald;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-1;D/P;slot2-leafgreen;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-1;D/P;;surf;4;20;40;;;0;4;
54;psyduck;great-marsh-area-1;D/P;;surf;1;20;40;;;0;4;
54;psyduck;great-marsh-area-2;D/P;slot2-none;walk;4;26;26;;;0;4;
54;psyduck;great-marsh-area-2;D/P;slot2-ruby;walk;4;26;26;;;0;4;
54;psyduck;great-marsh-area-2;D/P;slot2-sapphire;walk;4;26;26;;;0;4;
54;psyduck;great-marsh-area-2;D/P;slot2-emerald;walk;4;26;26;;;0;4;
54;psyduck;great-marsh-area-2;D/P;slot2-leafgreen;walk;4;26;26;;;0;4;
54;psyduck;great-marsh-area-2;D/P;slot2-none;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-2;D/P;slot2-ruby;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-2;D/P;slot2-sapphire;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-2;D/P;slot2-emerald;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-2;D/P;slot2-leafgreen;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-2;D/P;;surf;4;20;40;;;0;4;
54;psyduck;great-marsh-area-2;D/P;;surf;1;20;40;;;0;4;
54;psyduck;great-marsh-area-3;D/P;slot2-none;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-3;D/P;slot2-ruby;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-3;D/P;slot2-sapphire;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-3;D/P;slot2-emerald;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-3;D/P;slot2-leafgreen;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-3;D/P;slot2-none;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-3;D/P;slot2-ruby;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-3;D/P;slot2-sapphire;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-3;D/P;slot2-emerald;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-3;D/P;slot2-leafgreen;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-3;D/P;;surf;4;20;40;;;0;4;
54;psyduck;great-marsh-area-3;D/P;;surf;1;20;40;;;0;4;
54;psyduck;great-marsh-area-4;D/P;slot2-none;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-4;D/P;slot2-ruby;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-4;D/P;slot2-sapphire;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-4;D/P;slot2-emerald;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-4;D/P;slot2-leafgreen;walk;4;24;24;;;0;4;
54;psyduck;great-marsh-area-4;D/P;slot2-none;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-4;D/P;slot2-ruby;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-4;D/P;slot2-sapphire;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-4;D/P;slot2-emerald;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-4;D/P;slot2-leafgreen;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-4;D/P;;surf;4;20;40;;;0;4;
54;psyduck;great-marsh-area-4;D/P;;surf;1;20;40;;;0;4;
54;psyduck;great-marsh-area-6;D/P;slot2-none;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-6;D/P;slot2-ruby;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-6;D/P;slot2-sapphire;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-6;D/P;slot2-emerald;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-6;D/P;slot2-leafgreen;walk;4;22;22;;;0;4;
54;psyduck;great-marsh-area-6;D/P;slot2-none;walk;4;20;20;;;0;4;
54;psyduck;great-marsh-area-6;D/P;slot2-ruby;walk;4;20;20;;;0;4;
54;psyduck;great-marsh-area-6;D/P;slot2-sapphire;walk;4;20;20;;;0;4;
54;psyduck;great-marsh-area-6;D/P;slot2-emerald;walk;4;20;20;;;0;4;
54;psyduck;great-marsh-area-6;D/P;slot2-leafgreen;walk;4;20;20;;;0;4;
54;psyduck;great-marsh-area-6;D/P;;surf;4;20;40;;;0;4;
54;psyduck;great-marsh-area-6;D/P;;surf;1;20;40;;;0;4;
54;psyduck;ravaged-path-area;D/P;;walk;1;5;5;;;0;4;
54;psyduck;ravaged-path-area;D/P;;surf;30;20;30;;;0;4;
54;psyduck;ravaged-path-area;Pt;;walk;20;4;4;;;0;4;
54;psyduck;ravaged-path-area;Pt;;walk;10;5;5;;;0;4;
54;psyduck;ravaged-path-area;Pt;;walk;5;6;6;;;0;4;
54;psyduck;ravaged-path-area;Pt;;surf;60;20;30;;;0;4;
54;psyduck;oreburgh-gate-1f;Pt;;walk;20;5;5;;;0;4;
54;psyduck;oreburgh-gate-1f;Pt;;walk;10;6;6;;;0;4;
54;psyduck;oreburgh-gate-1f;Pt;;walk;5;7;7;;;0;4;
54;psyduck;oreburgh-gate-b1f;D/P;;walk;10;8;8;;;0;4;
54;psyduck;oreburgh-gate-b1f;D/P/Pt;;walk;10;9;9;;;0;4;
54;psyduck;oreburgh-gate-b1f;D/P;;walk;5;8;8;;;0;4;
54;psyduck;oreburgh-gate-b1f;D/P/Pt;;walk;5;10;10;;;0;4;
54;psyduck;oreburgh-gate-b1f;D/P;;surf;30;20;30;;;0;4;
54;psyduck;oreburgh-gate-b1f;Pt;;walk;20;8;8;;;0;4;
54;psyduck;oreburgh-gate-b1f;Pt;;surf;60;20;30;;;0;4;
54;psyduck;lake-verity-before-galactic-intervention;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;lake-verity-before-galactic-intervention;D/P;;surf;30;20;40;;;0;4;
54;psyduck;lake-verity-before-galactic-intervention;Pt;;surf;30;20;30;;;0;4;
54;psyduck;lake-verity-after-galactic-intervention;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;lake-verity-after-galactic-intervention;D/P;;surf;30;20;40;;;0;4;
54;psyduck;lake-verity-after-galactic-intervention;Pt;;surf;30;20;30;;;0;4;
54;psyduck;lake-valor-area;D/P;radar-off;walk;10;35;35;;;0;4;
54;psyduck;lake-valor-area;D/P;radar-off;walk;10;36;36;;;0;4;
54;psyduck;lake-valor-area;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;lake-valor-area;D/P;;surf;30;20;40;;;0;4;
54;psyduck;lake-valor-area;Pt;radar-off;walk;10;38;38;;;0;4;
54;psyduck;lake-valor-area;Pt;;walk;5;39;39;;;0;4;
54;psyduck;lake-valor-area;Pt;;surf;30;20;30;;;0;4;
54;psyduck;lake-acuity-area;D/P;time-morning;walk;10;36;36;;;0;4;
54;psyduck;lake-acuity-area;D/P;time-day;walk;10;36;36;;;0;4;
54;psyduck;lake-acuity-area;D/P;radar-off;walk;10;34;34;;;0;4;
54;psyduck;lake-acuity-area;D/P;radar-off;walk;10;35;35;;;0;4;
54;psyduck;lake-acuity-area;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;lake-acuity-area;D/P;;surf;30;20;40;;;0;4;
54;psyduck;lake-acuity-area;Pt;;walk;5;38;38;;;0;4;
54;psyduck;lake-acuity-area;Pt;;surf;30;20;30;;;0;4;
54;psyduck;sinnoh-route-203-area;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;sinnoh-route-203-area;D/P;;surf;30;20;40;;;0;4;
54;psyduck;sinnoh-route-203-area;Pt;;surf;30;20;30;;;0;4;
54;psyduck;sinnoh-route-204-south-towards-jubilife-city;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;sinnoh-route-204-south-towards-jubilife-city;D/P;;surf;30;20;40;;;0;4;
54;psyduck;sinnoh-route-204-south-towards-jubilife-city;Pt;;surf;30;20;30;;;0;4;
54;psyduck;sinnoh-route-204-north-towards-floaroma-town;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;sinnoh-route-204-north-towards-floaroma-town;D/P;;surf;30;20;40;;;0;4;
54;psyduck;sinnoh-route-204-north-towards-floaroma-town;Pt;;surf;30;20;30;;;0;4;
54;psyduck;sinnoh-route-205-east-towards-eterna-city;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;sinnoh-route-205-east-towards-eterna-city;D/P;;surf;30;20;40;;;0;4;
54;psyduck;sinnoh-route-205-east-towards-eterna-city;Pt;;surf;30;20;30;;;0;4;
54;psyduck;sinnoh-route-208-area;D/P;swarm-no;walk;20;16;16;;;0;4;
54;psyduck;sinnoh-route-208-area;D/P;;walk;5;17;17;;;0;4;
54;psyduck;sinnoh-route-208-area;D/P;slot2-none;walk;4;18;18;;;0;4;
54;psyduck;sinnoh-route-208-area;D/P;slot2-emerald;walk;4;18;18;;;0;4;
54;psyduck;sinnoh-route-208-area;D/P;slot2-firered;walk;4;18;18;;;0;4;
54;psyduck;sinnoh-route-208-area;D/P;slot2-leafgreen;walk;4;18;18;;;0;4;
54;psyduck;sinnoh-route-208-area;D/P;radar-off;walk;1;18;18;;;0;4;
54;psyduck;sinnoh-route-208-area;D/P;;surf;60;20;30;;;0;4;
54;psyduck;sinnoh-route-208-area;D/P;;surf;30;20;40;;;0;4;
54;psyduck;sinnoh-route-208-area;Pt;;surf;60;20;20;;;0;4;
54;psyduck;sinnoh-route-208-area;Pt;;surf;30;20;20;;;0;4;
54;psyduck;sinnoh-route-209-area;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;sinnoh-route-209-area;D/P;;surf;30;20;40;;;0;4;
54;psyduck;sinnoh-route-209-area;Pt;;surf;30;20;30;;;0;4;
54;psyduck;sinnoh-route-210-west-towards-celestic-town;D/P;;walk;20;25;25;;;0;4;
54;psyduck;sinnoh-route-210-west-towards-celestic-town;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;sinnoh-route-210-west-towards-celestic-town;D/P;;surf;30;20;40;;;0;4;
54;psyduck;sinnoh-route-210-west-towards-celestic-town;Pt;;surf;30;20;30;;;0;4;
54;psyduck;sinnoh-route-212-north-towards-hearthome-city;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;sinnoh-route-212-north-towards-hearthome-city;D/P;;surf;30;20;40;;;0;4;
54;psyduck;sinnoh-route-212-north-towards-hearthome-city;Pt;;surf;30;20;30;;;0;4;
54;psyduck;sinnoh-route-214-area;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;sinnoh-route-214-area;D/P;;surf;30;20;40;;;0;4;
54;psyduck;sinnoh-route-214-area;Pt;;surf;30;20;30;;;0;4;
54;psyduck;sinnoh-route-225-area;Pt;;surf;5;35;45;;;0;4;
54;psyduck;sinnoh-route-225-area;Pt;;surf;4;35;45;;;0;4;
54;psyduck;sinnoh-route-225-area;Pt;;surf;1;35;45;;;0;4;
54;psyduck;twinleaf-town-area;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;twinleaf-town-area;D/P;;surf;30;20;40;;;0;4;
54;psyduck;twinleaf-town-area;Pt;;surf;30;20;30;;;0;4;
54;psyduck;celestic-town-area;D/P/Pt;;surf;60;20;30;;;0;4;
54;psyduck;celestic-town-area;D/P;;surf;30;20;40;;;0;4;
54;psyduck;celestic-town-area;Pt;;surf;30;20;30;;;0;4;
54;psyduck;resort-area-area;Pt;;surf;5;35;45;;;0;4;
54;psyduck;resort-area-area;Pt;;surf;4;35;45;;;0;4;
54;psyduck;resort-area-area;Pt;;surf;1;35;45;;;0;4;
54;psyduck;ilex-forest-area;HG/SS;;surf;60;10;20;;;0;4;
54;psyduck;ilex-forest-area;HG/SS;;surf;30;5;15;;;0;4;
54;psyduck;johto-route-35-area;HG/SS;;surf;60;15;25;;;0;4;
54;psyduck;johto-route-35-area;HG/SS;;surf;30;10;20;;;0;4;
54;psyduck;seafoam-islands-1f;HG/SS;radio-off;walk;10;28;28;;;0;4;
54;psyduck;seafoam-islands-1f;HG/SS;radio-off;walk;10;29;29;;;0;4;
54;psyduck;seafoam-islands-1f;HG/SS;;walk;4;27;27;;;0;4;
54;psyduck;seafoam-islands-1f;HG/SS;;walk;4;26;26;;;0;4;
54;psyduck;seafoam-islands-1f;HG/SS;;walk;1;27;27;;;0;4;
54;psyduck;seafoam-islands-1f;HG/SS;;walk;1;26;26;;;0;4;
54;psyduck;seafoam-islands-b1f;HG/SS;radio-off;walk;10;28;28;;;0;4;
54;psyduck;seafoam-islands-b1f;HG/SS;;walk;4;28;28;;;0;4;
54;psyduck;seafoam-islands-b1f;HG/SS;;walk;1;27;27;;;0;4;
54;psyduck;seafoam-islands-b1f;HG/SS;;walk;1;26;26;;;0;4;
54;psyduck;seafoam-islands-b2f;HG/SS;radio-off;walk;10;30;30;;;0;4;
54;psyduck;seafoam-islands-b2f;HG/SS;;walk;4;29;29;;;0;4;
54;psyduck;seafoam-islands-b2f;HG/SS;;walk;1;28;28;;;0;4;
54;psyduck;seafoam-islands-b2f;HG/SS;;walk;1;27;27;;;0;4;
54;psyduck;seafoam-islands-b3f;HG/SS;radio-off;walk;10;32;32;;;0;4;
54;psyduck;seafoam-islands-b3f;HG/SS;;walk;1;32;32;;;0;4;
54;psyduck;seafoam-islands-b3f;HG/SS;;walk;1;31;31;;;0;4;
54;psyduck;seafoam-islands-b4f;HG/SS;radio-off;walk;10;34;34;;;0;4;
54;psyduck;seafoam-islands-b4f;HG/SS;;good-rod;30;20;20;;;0;4;
54;psyduck;kanto-route-6-area;HG/SS;;surf;60;10;10;;;0;4;
54;psyduck;kanto-route-6-area;HG/SS;;surf;30;5;5;;;0;4;
54;psyduck;cerulean-cave-1f;HG/SS;;surf;60;40;40;;;0;4;
54;psyduck;cerulean-cave-1f;HG/SS;;surf;30;35;35;;;0;4;
54;psyduck;cerulean-cave-2f;HG/SS;;surf;60;40;40;;;0;4;
54;psyduck;cerulean-cave-2f;HG/SS;;surf;30;35;35;;;0;4;
54;psyduck;cerulean-cave-b1f;HG/SS;;surf;60;40;40;;;0;4;
54;psyduck;cerulean-cave-b1f;HG/SS;;surf;30;35;35;;;0;4;
55;golduck;eterna-city-area;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;eterna-city-area;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;eterna-city-area;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;eterna-city-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;eterna-city-area;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;ravaged-path-area;D/P;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;ravaged-path-area;D/P;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;ravaged-path-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;oreburgh-gate-b1f;D/P;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;oreburgh-gate-b1f;D/P;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;oreburgh-gate-b1f;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;D/P;;walk;10;53;53;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;D/P;;walk;10;54;54;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;D/P;;surf;60;40;50;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;D/P;;surf;30;40;50;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;D/P;;surf;5;45;55;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;D/P;;surf;4;45;55;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;D/P;;surf;1;45;55;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;Pt;;surf;60;20;40;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;Pt;;surf;30;20;40;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sendoff-spring-area;Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;lake-verity-before-galactic-intervention;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;lake-verity-before-galactic-intervention;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;lake-verity-before-galactic-intervention;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;lake-verity-before-galactic-intervention;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;lake-verity-before-galactic-intervention;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;lake-verity-after-galactic-intervention;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;lake-verity-after-galactic-intervention;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;lake-verity-after-galactic-intervention;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;lake-verity-after-galactic-intervention;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;lake-verity-after-galactic-intervention;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;lake-valor-area;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;lake-valor-area;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;lake-valor-area;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;lake-valor-area;Pt;radar-off;walk;10;40;40;level-up;min_level:33;0;4;
55;golduck;lake-valor-area;Pt;;walk;5;41;41;level-up;min_level:33;0;4;
55;golduck;lake-valor-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;lake-valor-area;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;lake-acuity-area;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;lake-acuity-area;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;lake-acuity-area;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;lake-acuity-area;Pt;;walk;10;40;40;level-up;min_level:33;0;4;
55;golduck;lake-acuity-area;Pt;;walk;5;39;39;level-up;min_level:33;0;4;
55;golduck;lake-acuity-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;lake-acuity-area;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-203-area;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-203-area;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-203-area;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-203-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-203-area;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-204-south-towards-jubilife-city;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-204-south-towards-jubilife-city;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-204-south-towards-jubilife-city;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-204-south-towards-jubilife-city;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-204-south-towards-jubilife-city;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-204-north-towards-floaroma-town;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-204-north-towards-floaroma-town;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-204-north-towards-floaroma-town;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-204-north-towards-floaroma-town;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-204-north-towards-floaroma-town;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-205-east-towards-eterna-city;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-205-east-towards-eterna-city;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-205-east-towards-eterna-city;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-205-east-towards-eterna-city;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-205-east-towards-eterna-city;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-208-area;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-208-area;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-208-area;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-208-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-208-area;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-209-area;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-209-area;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-209-area;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-209-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-209-area;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-210-west-towards-celestic-town;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-210-west-towards-celestic-town;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-210-west-towards-celestic-town;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-210-west-towards-celestic-town;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-210-west-towards-celestic-town;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-212-north-towards-hearthome-city;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-212-north-towards-hearthome-city;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-212-north-towards-hearthome-city;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-212-north-towards-hearthome-city;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-212-north-towards-hearthome-city;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-214-area;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-214-area;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-214-area;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-214-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-214-area;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-225-area;D/P;;surf;60;40;50;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-225-area;D/P;;surf;5;45;55;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-225-area;D/P;;surf;4;45;55;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-225-area;D/P;;surf;1;45;55;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-225-area;Pt;;surf;60;35;55;level-up;min_level:33;0;4;
55;golduck;sinnoh-route-225-area;Pt;;surf;30;35;55;level-up;min_level:33;0;4;
55;golduck;twinleaf-town-area;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;twinleaf-town-area;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;twinleaf-town-area;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;twinleaf-town-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;twinleaf-town-area;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;celestic-town-area;D/P;;surf;5;30;40;level-up;min_level:33;0;4;
55;golduck;celestic-town-area;D/P;;surf;4;30;40;level-up;min_level:33;0;4;
55;golduck;celestic-town-area;D/P/Pt;;surf;1;20;40;level-up;min_level:33;0;4;
55;golduck;celestic-town-area;Pt;;surf;5;20;40;level-up;min_level:33;0;4;
55;golduck;celestic-town-area;Pt;;surf;4;20;40;level-up;min_level:33;0;4;
55;golduck;resort-area-area;D/P;;surf;60;40;50;level-up;min_level:33;0;4;
55;golduck;resort-area-area;D/P;;surf;30;40;50;level-up;min_level:33;0;4;
55;golduck;resort-area-area;D/P;;surf;5;45;55;level-up;min_level:33;0;4;
55;golduck;resort-area-area;D/P;;surf;4;45;55;level-up;min_level:33;0;4;
55;golduck;resort-area-area;D/P;;surf;1;45;55;level-up;min_level:33;0;4;
55;golduck;resort-area-area;Pt;;surf;60;35;55;level-up;min_level:33;0;4;
55;golduck;resort-area-area;Pt;;surf;30;35;55;level-up;min_level:33;0;4;
55;golduck;sinnoh-sea-route-226-area;D/P;;walk;5;53;53;level-up;min_level:33;0;4;
55;golduck;sinnoh-sea-route-226-area;D/P;;walk;5;51;51;level-up;min_level:33;0;4;
55;golduck;sinnoh-sea-route-230-area;D/P;;walk;10;52;52;level-up;min_level:33;0;4;
55;golduck;ilex-forest-area;HG/SS;;surf;5;10;20;level-up;min_level:33;0;4;
55;golduck;ilex-forest-area;HG/SS;;surf;4;10;20;level-up;min_level:33;0;4;
55;golduck;ilex-forest-area;HG/SS;;surf;1;10;20;level-up;min_level:33;0;4;
55;golduck;johto-route-35-area;HG/SS;;surf;5;15;25;level-up;min_level:33;0;4;
55;golduck;johto-route-35-area;HG/SS;;surf;4;15;25;level-up;min_level:33;0;4;
