# CSV-File created with merge-csv.com
# -----------------------------------------------------------

id;name;location;version;conditions;method;chance;minLvl;maxLvl;trigger;evolution_method;baby;generation;
22;fearow;kanto-route-17-area;G/G/S/S;time-day;walk;10%;30;30;level-up;min_level:20;no;2;
22;fearow;kanto-route-17-area;C/C;time-day;walk;30%;30;30;level-up;min_level:20;no;2;
22;fearow;kanto-route-17-area;C/C;time-day;walk;10%;32;32;level-up;min_level:20;no;2;
22;fearow;kanto-route-18-area;G/G/S/S/C/C;time-morning;walk;30%;27;27;level-up;min_level:20;no;2;
22;fearow;kanto-route-18-area;G/G/S/S/C/C;time-morning;walk;10%;29;29;level-up;min_level:20;no;2;
22;fearow;kanto-route-18-area;C;time-morning;walk;5%;29;29;level-up;min_level:20;no;2;
22;fearow;kanto-route-22-area;G/G/S/S/C/C;time-morning;walk;4%;7;7;level-up;min_level:20;no;2;
22;fearow;kanto-route-22-area;G/G/S/S/C/C;time-morning;walk;1%;7;7;level-up;min_level:20;no;2;
23;ekans;johto-route-32-area;S/S/S/C/C;time-day;walk;30%;4;4;;;no;2;
23;ekans;johto-route-32-area;C;;headbutt-low;15%;10;10;;;no;2;
23;ekans;johto-route-32-area;C;;headbutt-normal;15%;10;10;;;no;2;
23;ekans;johto-route-33-area;S/S/S;time-day;walk;30%;7;7;;;no;2;
23;ekans;johto-route-33-area;C/C;time-day;walk;5%;7;7;;;no;2;
23;ekans;johto-route-33-area;C;;headbutt-low;15%;10;10;;;no;2;
23;ekans;johto-route-33-area;C;;headbutt-normal;15%;10;10;;;no;2;
23;ekans;johto-route-42-area;C/C;time-day;walk;30%;13;13;;;no;2;
23;ekans;johto-route-42-area;C;;headbutt-low;15%;10;10;;;no;2;
23;ekans;johto-route-42-area;C;;headbutt-normal;15%;10;10;;;no;2;
23;ekans;kanto-route-26-area;C;;headbutt-low;15%;10;10;;;no;2;
23;ekans;kanto-route-26-area;C;;headbutt-normal;15%;10;10;;;no;2;
23;ekans;kanto-route-27-area;C;;headbutt-low;15%;10;10;;;no;2;
23;ekans;kanto-route-27-area;C;;headbutt-normal;15%;10;10;;;no;2;
23;ekans;kanto-route-3-area;S/S/S/C/C;time-day;walk;20%;8;8;;;no;2;
23;ekans;kanto-route-4-area;S/S/S/C/C;time-day;walk;20%;8;8;;;no;2;
23;ekans;azalea-town-area;C;;headbutt-low;15%;10;10;;;no;2;
23;ekans;azalea-town-area;C;;headbutt-normal;15%;10;10;;;no;2;
24;arbok;johto-route-42-area;C/C;time-day;walk;5%;15;15;level-up;min_level:22;no;2;
24;arbok;mt-silver-outside;C/C;time-day;walk;20%;42;42;level-up;min_level:22;no;2;
24;arbok;kanto-route-26-area;S;time-morning;walk;5%;30;30;level-up;min_level:22;no;2;
24;arbok;kanto-route-26-area;S/S/C/C;time-day;walk;4%;30;30;level-up;min_level:22;no;2;
24;arbok;kanto-route-26-area;S/S/C/C;time-day;walk;1%;30;30;level-up;min_level:22;no;2;
24;arbok;kanto-route-27-area;S/S/S/C/C;time-day;walk;30%;28;28;level-up;min_level:22;no;2;
24;arbok;kanto-route-28-area;C/C;time-day;walk;10%;42;42;level-up;min_level:22;no;2;
24;arbok;kanto-route-3-area;S/S/S/C/C;time-day;walk;5%;10;10;level-up;min_level:22;no;2;
24;arbok;kanto-route-4-area;S/S/S/C/C;time-day;walk;5%;10;10;level-up;min_level:22;no;2;
25;pikachu;kanto-route-2-south-towards-viridian-city;G/G/G/S/S/S/C/C;time-day;walk;4%;4;4;level-up;min_happiness:220;no;2;
25;pikachu;kanto-route-2-south-towards-viridian-city;G/G/G/S/S/S/C/C;time-day;walk;1%;4;4;level-up;min_happiness:220;no;2;
26;raichu;no-location;;;;;;;use-item;item:thunder-stone;no;2;
27;sandshrew;union-cave-1f;G/C/C;;walk;30%;6;6;;;no;2;
27;sandshrew;union-cave-b1f;G;;walk;30%;8;8;;;no;2;
27;sandshrew;mt-moon-1f;G/C/C;;walk;20%;8;8;;;no;2;
28;sandslash;kanto-route-26-area;G/G/G/C/C;time-day;walk;30%;28;28;level-up;min_level:22;no;2;
28;sandslash;kanto-route-27-area;G/G/G;time-day;walk;4%;30;30;level-up;min_level:22;no;2;
28;sandslash;kanto-route-27-area;G/G/G;time-day;walk;1%;30;30;level-up;min_level:22;no;2;
28;sandslash;mt-moon-1f;G;;walk;5%;10;10;level-up;min_level:22;no;2;
28;sandslash;kanto-victory-road-1-1f;C/C;time-day;walk;5%;35;35;level-up;min_level:22;no;2;
28;sandslash;kanto-victory-road-1-2f;C/C;time-day;walk;5%;35;35;level-up;min_level:22;no;2;
28;sandslash;kanto-victory-road-1-3f;C/C;time-day;walk;5%;35;35;level-up;min_level:22;no;2;
29;nidoran-f;johto-route-35-area;G/G/G/G/S/S/S/S/C/C/C;swarm-no,time-day;walk;30%;12;12;;;no;2;
29;nidoran-f;national-park-area;C/C;time-day;walk;30%;12;12;;;no;2;
29;nidoran-f;johto-route-36-area;G/G/G/S/S/S;time-day;walk;30%;12;12;;;no;2;
30;nidorina;kanto-route-13-area;G/G/G/S/S/S/C/C;time-day;walk;30%;23;23;level-up;min_level:16;no;2;
30;nidorina;kanto-route-14-area;G/G/G/S/S/S;time-day;walk;30%;23;23;level-up;min_level:16;no;2;
30;nidorina;kanto-route-14-area;C/C;time-day;walk;30%;26;26;level-up;min_level:16;no;2;
30;nidorina;kanto-route-15-area;G/G/G/S/S/S/C/C;time-day;walk;30%;23;23;level-up;min_level:16;no;2;
31;nidoqueen;no-location;;;;;;;use-item;item:moon-stone;no;2;
32;nidoran-m;johto-route-35-area;G/G/G/G/S/S/S/S/C/C/C;swarm-no,time-day;walk;30%;12;12;;;no;2;
32;nidoran-m;national-park-area;C/C;time-day;walk;30%;12;12;;;no;2;
32;nidoran-m;johto-route-36-area;G/G/G/S/S/S;time-day;walk;30%;12;12;;;no;2;
33;nidorino;kanto-route-13-area;G/G/G/S/S/S/C/C;time-day;walk;30%;23;23;level-up;min_level:16;no;2;
33;nidorino;kanto-route-14-area;G/G/G/S/S/S;time-day;walk;30%;23;23;level-up;min_level:16;no;2;
33;nidorino;kanto-route-14-area;C/C;time-day;walk;30%;26;26;level-up;min_level:16;no;2;
33;nidorino;kanto-route-15-area;G/G/G/S/S/S/C/C;time-day;walk;30%;23;23;level-up;min_level:16;no;2;
34;nidoking;no-location;;;;;;;use-item;item:moon-stone;no;2;
35;clefairy;mt-moon-1f;G/S/C/C;;walk;4%;8;8;level-up;min_happiness:220;no;2;
35;clefairy;mt-moon-1f;G/S/C/C;;walk;1%;8;8;level-up;min_happiness:220;no;2;
35;clefairy;mt-moon-1f;C;time-night;walk;20%;8;8;level-up;min_happiness:220;no;2;
35;clefairy;mt-moon-1f;C;time-night;walk;4%;12;12;level-up;min_happiness:220;no;2;
35;clefairy;mt-moon-1f;C;time-night;walk;1%;12;12;level-up;min_happiness:220;no;2;
35;clefairy;kanto-route-3-area;C;time-night;walk;4%;6;6;level-up;min_happiness:220;no;2;
35;clefairy;kanto-route-3-area;C;time-night;walk;1%;6;6;level-up;min_happiness:220;no;2;
35;clefairy;kanto-route-4-area;C;time-night;walk;4%;6;6;level-up;min_happiness:220;no;2;
35;clefairy;kanto-route-4-area;C;time-night;walk;1%;6;6;level-up;min_happiness:220;no;2;
36;clefable;no-location;;;;;;;use-item;item:moon-stone;no;2;
37;vulpix;johto-route-36-area;S/S/S;time-day;walk;10%;13;13;;;no;2;
37;vulpix;johto-route-36-area;S;time-day;walk;4%;15;15;;;no;2;
37;vulpix;johto-route-36-area;S;time-day;walk;1%;15;15;;;no;2;
37;vulpix;johto-route-37-area;S/S/S;time-day;walk;10%;14;14;;;no;2;
37;vulpix;johto-route-37-area;S;time-day;walk;4%;16;16;;;no;2;
37;vulpix;johto-route-37-area;S;time-day;walk;1%;16;16;;;no;2;
37;vulpix;kanto-route-7-area;S/S/S;time-day;walk;20%;18;18;;;no;2;
37;vulpix;kanto-route-7-area;S;time-day;walk;4%;15;15;;;no;2;
37;vulpix;kanto-route-7-area;S;time-day;walk;1%;15;15;;;no;2;
37;vulpix;kanto-route-8-area;S/S;time-day;walk;10%;18;18;;;no;2;
37;vulpix;kanto-route-8-area;S;time-night;walk;5%;18;18;;;no;2;
38;ninetales;no-location;;;;;;;use-item;item:fire-stone;no;2;
39;jigglypuff;johto-route-34-area;C/C/C;time-day;walk;5%;12;12;level-up;min_happiness:220;no;2;
39;jigglypuff;johto-route-35-area;C/C/C;swarm-no,time-day;walk;5%;12;12;level-up;min_happiness:220;no;2;
39;jigglypuff;johto-route-46-area;G/G/G/S/S/S;time-day;walk;4%;3;3;level-up;min_happiness:220;no;2;
39;jigglypuff;johto-route-46-area;G/G/G/S/S/S;time-day;walk;1%;5;5;level-up;min_happiness:220;no;2;
39;jigglypuff;kanto-route-3-area;G/G/G/S/S/S;time-morning;walk;10%;6;6;level-up;min_happiness:220;no;2;
39;jigglypuff;kanto-route-4-area;G/G/G/S/S/S;time-morning;walk;10%;6;6;level-up;min_happiness:220;no;2;
39;jigglypuff;kanto-route-5-area;C/C/C;time-day;walk;5%;14;14;level-up;min_happiness:220;no;2;
39;jigglypuff;kanto-route-6-area;C/C/C;time-day;walk;5%;12;12;level-up;min_happiness:220;no;2;
39;jigglypuff;kanto-route-7-area;C/C/C;time-day;walk;5%;18;18;level-up;min_happiness:220;no;2;
39;jigglypuff;kanto-route-8-area;C/C/C;time-day;walk;5%;16;16;level-up;min_happiness:220;no;2;
40;wigglytuff;no-location;;;;;;;use-item;item:moon-stone;no;2;
41;zubat;johto-route-30-area;C;time-night;walk;5%;3;3;;;no;2;
41;zubat;johto-route-31-area;C;time-night;walk;5%;4;4;;;no;2;
41;zubat;johto-route-32-area;G/S;time-night;walk;4%;8;8;;;no;2;
41;zubat;johto-route-32-area;G/S;time-morning;walk;1%;4;4;;;no;2;
41;zubat;johto-route-32-area;G/S;time-night;walk;1%;8;8;;;no;2;
41;zubat;johto-route-32-area;C;time-night;walk;10%;6;6;;;no;2;
41;zubat;union-cave-1f;G/S/C/C;;walk;20%;5;5;;;no;2;
41;zubat;union-cave-1f;G/S/C/C/C;;walk;5%;7;7;;;no;2;
41;zubat;union-cave-b1f;G/S;;walk;20%;7;7;;;no;2;
41;zubat;union-cave-b1f;G/S;;walk;5%;9;9;;;no;2;
41;zubat;union-cave-b1f;C/C/C;time-day;walk;30%;6;6;;;no;2;
41;zubat;union-cave-b1f;C/C;time-day;walk;20%;8;8;;;no;2;
41;zubat;union-cave-b2f;G/S/C/C/C;;walk;30%;22;22;;;no;2;
41;zubat;union-cave-b2f;C/C;time-day;walk;20%;22;22;;;no;2;
41;zubat;johto-route-33-area;G/S/C;time-night;walk;30%;6;6;;;no;2;
41;zubat;johto-route-33-area;G/S;time-night;walk;5%;8;8;;;no;2;
41;zubat;johto-route-33-area;G/S;time-morning;walk;4%;4;4;;;no;2;
41;zubat;johto-route-33-area;G/S;time-night;walk;4%;8;8;;;no;2;
41;zubat;johto-route-33-area;G/S;time-morning;walk;1%;4;4;;;no;2;
41;zubat;johto-route-33-area;G/S;time-night;walk;1%;8;8;;;no;2;
41;zubat;johto-route-33-area;C;time-night;walk;10%;6;6;;;no;2;
41;zubat;slowpoke-well-1f;G/S/C;;walk;30%;5;5;;;no;2;
41;zubat;slowpoke-well-1f;G/S/C;;walk;30%;6;6;;;no;2;
41;zubat;slowpoke-well-1f;G/S/C;;walk;20%;7;7;;;no;2;
41;zubat;slowpoke-well-1f;G/S/C;;walk;5%;8;8;;;no;2;
41;zubat;slowpoke-well-b1f;G/S/C;;walk;30%;21;21;;;no;2;
41;zubat;slowpoke-well-b1f;G/S/C;;walk;30%;23;23;;;no;2;
41;zubat;slowpoke-well-b1f;G/S/C;;walk;20%;19;19;;;no;2;
41;zubat;ilex-forest-area;G/S;time-night;walk;20%;6;6;;;no;2;
41;zubat;ilex-forest-area;G/G/G/S/S/S;time-day;walk;5%;5;5;;;no;2;
41;zubat;burned-tower-1f;G/S/C;;walk;10%;14;14;;;no;2;
41;zubat;burned-tower-b1f;G/G/G/S/S/S;time-day;walk;5%;15;15;;;no;2;
41;zubat;burned-tower-b1f;C;;walk;10%;15;15;;;no;2;
41;zubat;whirl-islands-1f;G/S/C/C/C;;walk;30%;23;23;;;no;2;
41;zubat;whirl-islands-b1f;G/S/C/C/C;;walk;30%;24;24;;;no;2;
41;zubat;whirl-islands-b2f;G/S;;walk;30%;24;24;;;no;2;
41;zubat;whirl-islands-b2f;C/C/C;time-day;walk;30%;25;25;;;no;2;
41;zubat;whirl-islands-b3f;G/S;;walk;30%;25;25;;;no;2;
41;zubat;whirl-islands-b3f;C/C/C;time-day;walk;30%;26;26;;;no;2;
41;zubat;johto-route-42-area;G;time-night;walk;20%;14;14;;;no;2;
41;zubat;johto-route-42-area;G/S;time-night;walk;10%;16;16;;;no;2;
41;zubat;johto-route-42-area;S/C;time-night;walk;30%;14;14;;;no;2;
41;zubat;mt-mortar-1f;G/S/C/C/C;swarm-no;walk;30%;13;13;;;no;2;
41;zubat;mt-mortar-1f;G/G/S/S;swarm-no;walk;30%;15;15;;;no;2;
41;zubat;mt-mortar-lower-cave;G/S;;walk;4%;14;14;;;no;2;
41;zubat;mt-mortar-lower-cave;G/S;;walk;1%;14;14;;;no;2;
41;zubat;mt-mortar-lower-cave;C;time-night;walk;10%;14;14;;;no;2;
41;zubat;mt-mortar-lower-cave;C/C;time-day;walk;5%;15;15;;;no;2;
41;zubat;mt-mortar-b1f;G/S/C/C/C;;walk;30%;15;15;;;no;2;
41;zubat;mt-mortar-b1f;G/S/C/C/C;;walk;30%;17;17;;;no;2;
41;zubat;ice-path-1f;G/G/G;time-day;walk;20%;22;22;;;no;2;
41;zubat;ice-path-1f;G/G/S/S;time-morning;walk;5%;22;22;;;no;2;
41;zubat;ice-path-b1f;G/G/G;time-day;walk;20%;22;22;;;no;2;
41;zubat;ice-path-b1f;G/G/S/S;time-morning;walk;5%;22;22;;;no;2;
41;zubat;ice-path-b2f;G/G/G;time-day;walk;20%;23;23;;;no;2;
41;zubat;ice-path-b2f;G/G/S/S;time-morning;walk;5%;23;23;;;no;2;
41;zubat;ice-path-b3f;G/G/G;time-day;walk;20%;24;24;;;no;2;
41;zubat;ice-path-b3f;G/G/S/S;time-morning;walk;5%;24;24;;;no;2;
41;zubat;dark-cave-violet-city-entrance;G/S/C/C/C;swarm-no;walk;30%;2;2;;;no;2;
41;zubat;dark-cave-violet-city-entrance;G/S/C;swarm-yes;walk;20%;2;2;;;no;2;
41;zubat;dark-cave-violet-city-entrance;G/S;swarm-no;walk;5%;3;3;;;no;2;
41;zubat;dark-cave-violet-city-entrance;G/S/C/C/C;swarm-no;walk;4%;4;4;;;no;2;
41;zubat;dark-cave-violet-city-entrance;C/C;swarm-no,time-night;walk;5%;2;2;;;no;2;
41;zubat;dark-cave-blackthorn-city-entrance;G/S/C/C/C;;walk;30%;23;23;;;no;2;
41;zubat;mt-moon-1f;G/S/C/C/C;;walk;30%;6;6;;;no;2;
41;zubat;mt-moon-1f;S;;walk;20%;8;8;;;no;2;
41;zubat;rock-tunnel-1f;G/S;;walk;10%;8;8;;;no;2;
41;zubat;rock-tunnel-1f;C;time-night;walk;30%;12;12;;;no;2;
41;zubat;rock-tunnel-1f;C/C;time-day;walk;10%;12;12;;;no;2;
41;zubat;rock-tunnel-1f;C;time-night;walk;5%;15;15;;;no;2;
41;zubat;rock-tunnel-1f;C;time-night;walk;4%;15;15;;;no;2;
41;zubat;rock-tunnel-1f;C;time-night;walk;1%;15;15;;;no;2;
41;zubat;rock-tunnel-b1f;G/S;;walk;10%;10;10;;;no;2;
41;zubat;rock-tunnel-b1f;C;time-night;walk;30%;12;12;;;no;2;
41;zubat;rock-tunnel-b1f;C/C;time-day;walk;10%;12;12;;;no;2;
41;zubat;rock-tunnel-b1f;C;time-night;walk;10%;15;15;;;no;2;
41;zubat;kanto-route-3-area;G/S;time-night;walk;30%;5;5;;;no;2;
41;zubat;kanto-route-3-area;C;time-night;walk;10%;6;6;;;no;2;
41;zubat;kanto-route-4-area;G/S;time-night;walk;30%;5;5;;;no;2;
41;zubat;kanto-route-4-area;C;time-night;walk;10%;6;6;;;no;2;
41;zubat;kanto-route-9-area;C;time-night;walk;5%;15;15;;;no;2;
41;zubat;kanto-route-10-area;C;time-night;walk;5%;15;15;;;no;2;
41;zubat;tohjo-falls-area;G/S/C;;walk;30%;22;22;;;no;2;
42;golbat;union-cave-b2f;G/S;;walk;20%;22;22;level-up;min_level:22;no;2;
42;golbat;union-cave-b2f;C/C/C;time-day;walk;30%;22;22;level-up;min_level:22;no;2;
42;golbat;slowpoke-well-b1f;G/S/C;;walk;5%;23;23;level-up;min_level:22;no;2;
42;golbat;whirl-islands-1f;G/S/C;;walk;5%;23;23;level-up;min_level:22;no;2;
42;golbat;whirl-islands-1f;C/C;time-day;walk;5%;25;25;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b1f;G/S;;walk;5%;24;24;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b1f;C/C/C;time-day;walk;5%;26;26;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b1f;C;time-night;walk;4%;25;25;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b1f;C;time-night;walk;1%;25;25;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b2f;G/S;;walk;5%;24;24;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b2f;C/C/C;time-day;walk;5%;27;27;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b2f;C;time-night;walk;4%;26;26;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b2f;C;time-night;walk;1%;26;26;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b3f;G/S;;walk;5%;25;25;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b3f;C/C/C;time-day;walk;5%;28;28;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b3f;C;time-night;walk;4%;27;27;level-up;min_level:22;no;2;
42;golbat;whirl-islands-b3f;C;time-night;walk;1%;27;27;level-up;min_level:22;no;2;
42;golbat;johto-route-42-area;C;time-night;walk;10%;16;16;level-up;min_level:22;no;2;
42;golbat;johto-route-42-area;C;time-night;walk;4%;16;16;level-up;min_level:22;no;2;
42;golbat;johto-route-42-area;C;;walk;1%;16;16;level-up;min_level:22;no;2;
42;golbat;mt-mortar-1f;C/C/C;time-day;walk;10%;13;13;level-up;min_level:22;no;2;
42;golbat;mt-mortar-lower-cave;C/C/C;time-day;walk;4%;15;15;level-up;min_level:22;no;2;
42;golbat;mt-mortar-lower-cave;C/C/C;time-day;walk;1%;15;15;level-up;min_level:22;no;2;
42;golbat;mt-mortar-upper-cave;G/S/C/C/C;;walk;4%;30;30;level-up;min_level:22;no;2;
42;golbat;mt-mortar-upper-cave;G/S/C/C/C;;walk;1%;30;30;level-up;min_level:22;no;2;
42;golbat;mt-mortar-upper-cave;C;time-night;walk;10%;30;30;level-up;min_level:22;no;2;
42;golbat;mt-mortar-b1f;C/C/C;time-day;walk;20%;17;17;level-up;min_level:22;no;2;
42;golbat;ice-path-1f;G/G/G/S/S/S/C/C/C;time-day;walk;30%;22;22;level-up;min_level:22;no;2;
42;golbat;ice-path-1f;C/C/C;time-morning;walk;20%;22;22;level-up;min_level:22;no;2;
42;golbat;ice-path-1f;C/C;time-morning;walk;5%;25;25;level-up;min_level:22;no;2;
42;golbat;ice-path-1f;C;time-night;walk;5%;24;24;level-up;min_level:22;no;2;
42;golbat;ice-path-1f;C/C/C;time-day;walk;4%;22;22;level-up;min_level:22;no;2;
42;golbat;ice-path-1f;C/C/C;time-morning;walk;1%;22;22;level-up;min_level:22;no;2;
42;golbat;ice-path-b1f;G/G/G/S/S/S;time-day;walk;30%;22;22;level-up;min_level:22;no;2;
42;golbat;ice-path-b1f;C/C/C;time-day;walk;30%;23;23;level-up;min_level:22;no;2;
42;golbat;ice-path-b1f;C/C/C;time-day;walk;20%;23;23;level-up;min_level:22;no;2;
42;golbat;ice-path-b1f;C/C/C;time-morning;walk;5%;25;25;level-up;min_level:22;no;2;
42;golbat;ice-path-b1f;C/C/C;time-day;walk;4%;23;23;level-up;min_level:22;no;2;
42;golbat;ice-path-b2f;G/G/G/S/S/S;time-day;walk;30%;23;23;level-up;min_level:22;no;2;
42;golbat;ice-path-b2f;C/C/C;time-morning;walk;30%;24;24;level-up;min_level:22;no;2;
42;golbat;ice-path-b2f;C/C/C;time-morning;walk;20%;24;24;level-up;min_level:22;no;2;
42;golbat;ice-path-b2f;C/C/C;time-day;walk;5%;26;26;level-up;min_level:22;no;2;
42;golbat;ice-path-b3f;G/G/G/S/S/S;time-day;walk;30%;24;24;level-up;min_level:22;no;2;
42;golbat;ice-path-b3f;C/C/C;time-day;walk;30%;25;25;level-up;min_level:22;no;2;
42;golbat;ice-path-b3f;C/C/C;time-day;walk;20%;25;25;level-up;min_level:22;no;2;
42;golbat;dark-cave-blackthorn-city-entrance;G/S/C/C/C;;walk;4%;23;23;level-up;min_level:22;no;2;
42;golbat;dark-cave-blackthorn-city-entrance;G/S/C/C/C;;walk;1%;23;23;level-up;min_level:22;no;2;
42;golbat;mt-silver-2f;G/G/G/S/S/S;time-morning;walk;5%;48;48;level-up;min_level:22;no;2;
42;golbat;mt-silver-2f;C/C;time-day;walk;30%;48;48;level-up;min_level:22;no;2;
42;golbat;mt-silver-2f;C;time-night;walk;20%;46;46;level-up;min_level:22;no;2;
42;golbat;mt-silver-outside;C;time-night;walk;20%;42;42;level-up;min_level:22;no;2;
42;golbat;mt-silver-outside;C;time-night;walk;5%;40;40;level-up;min_level:22;no;2;
42;golbat;mt-silver-outside;C;time-night;walk;4%;44;44;level-up;min_level:22;no;2;
42;golbat;mt-silver-outside;C;time-night;walk;1%;44;44;level-up;min_level:22;no;2;
42;golbat;mt-silver-1f;G/S/C/C/C;;walk;5%;45;45;level-up;min_level:22;no;2;
42;golbat;mt-silver-1f;C;time-night;walk;4%;46;46;level-up;min_level:22;no;2;
42;golbat;mt-silver-1f;C;time-night;walk;1%;46;46;level-up;min_level:22;no;2;
42;golbat;mt-silver-top;G/S/C/C/C;;walk;30%;51;51;level-up;min_level:22;no;2;
42;golbat;mt-silver-top;G/S;;walk;20%;48;48;level-up;min_level:22;no;2;
42;golbat;mt-silver-top;C;time-night;walk;10%;49;49;level-up;min_level:22;no;2;
42;golbat;mt-silver-top;C;time-night;walk;4%;53;53;level-up;min_level:22;no;2;
42;golbat;mt-silver-top;C;time-night;walk;1%;53;53;level-up;min_level:22;no;2;
42;golbat;kanto-route-28-area;C;time-night;walk;20%;40;40;level-up;min_level:22;no;2;
42;golbat;kanto-route-28-area;C;time-night;walk;5%;42;42;level-up;min_level:22;no;2;
42;golbat;kanto-route-28-area;C;time-night;walk;4%;42;42;level-up;min_level:22;no;2;
42;golbat;kanto-route-28-area;C;time-night;walk;1%;42;42;level-up;min_level:22;no;2;
42;golbat;rock-tunnel-b1f;C;time-night;walk;4%;15;15;level-up;min_level:22;no;2;
42;golbat;rock-tunnel-b1f;C;time-night;walk;1%;15;15;level-up;min_level:22;no;2;
42;golbat;kanto-victory-road-1-1f;G/S;;walk;30%;32;32;level-up;min_level:22;no;2;
42;golbat;kanto-victory-road-1-1f;C;time-night;walk;30%;34;34;level-up;min_level:22;no;2;
42;golbat;kanto-victory-road-1-1f;C/C;time-day;walk;10%;34;34;level-up;min_level:22;no;2;
42;golbat;tohjo-falls-area;G/S;;walk;20%;22;22;level-up;min_level:22;no;2;
42;golbat;tohjo-falls-area;C;;walk;20%;24;24;level-up;min_level:22;no;2;
42;golbat;kanto-victory-road-1-2f;G/S;;walk;30%;32;32;level-up;min_level:22;no;2;
42;golbat;kanto-victory-road-1-2f;C;time-night;walk;30%;34;34;level-up;min_level:22;no;2;
42;golbat;kanto-victory-road-1-2f;C/C;time-day;walk;10%;34;34;level-up;min_level:22;no;2;
42;golbat;kanto-victory-road-1-3f;G/S;;walk;30%;32;32;level-up;min_level:22;no;2;
42;golbat;kanto-victory-road-1-3f;C;time-night;walk;30%;34;34;level-up;min_level:22;no;2;
42;golbat;kanto-victory-road-1-3f;C/C;time-day;walk;10%;34;34;level-up;min_level:22;no;2;
43;oddish;ilex-forest-area;G/S/C;time-night;walk;30%;5;5;;;no;2;
43;oddish;ilex-forest-area;G/S;time-night;walk;30%;6;6;;;no;2;
43;oddish;ilex-forest-area;C;time-night;walk;20%;7;7;;;no;2;
43;oddish;kanto-route-5-area;G/S;time-night;walk;30%;13;13;;;no;2;
43;oddish;kanto-route-5-area;G;time-night;walk;30%;14;14;;;no;2;
43;oddish;kanto-route-6-area;G/S;time-night;walk;30%;13;13;;;no;2;
43;oddish;kanto-route-6-area;G;time-night;walk;30%;14;14;;;no;2;
43;oddish;kanto-route-24-area;G/S/C;time-night;walk;30%;10;10;;;no;2;
43;oddish;kanto-route-24-area;C;time-night;walk;20%;12;12;;;no;2;
43;oddish;kanto-route-25-area;G/S/C;time-night;walk;30%;10;10;;;no;2;
44;gloom;kanto-route-5-area;G/S;time-night;walk;10%;15;15;level-up;min_level:21;no;2;
44;gloom;kanto-route-24-area;C;time-night;walk;4%;14;14;level-up;min_level:21;no;2;
44;gloom;kanto-route-24-area;C;time-night;walk;1%;14;14;level-up;min_level:21;no;2;
45;vileplume;no-location;;;;;;;use-item;item:leaf-stone;no;2;
46;paras;ilex-forest-area;G/G/S/S;time-night;walk;10%;5;5;;;no;2;
46;paras;ilex-forest-area;G/G/G/S/S/S/C/C/C;time-night;walk;4%;6;6;;;no;2;
46;paras;ilex-forest-area;G/G/G/S/S/S/C/C/C;time-night;walk;1%;6;6;;;no;2;
46;paras;mt-moon-1f;G/S/C/C/C;;walk;10%;12;12;;;no;2;
47;parasect;mt-silver-2f;C/C/C;time-day;walk;10%;46;46;level-up;min_level:24;no;2;
47;parasect;mt-silver-2f;C/C/C;time-day;walk;5%;48;48;level-up;min_level:24;no;2;
48;venonat;ilex-forest-area;C;time-night;walk;30%;5;5;;;no;2;
48;venonat;national-park-area;C;time-night;walk;5%;10;10;;;no;2;
48;venonat;national-park-area;C;time-night;walk;4%;10;10;;;no;2;
48;venonat;national-park-area;C;time-night;walk;1%;10;10;;;no;2;
48;venonat;johto-route-43-area;G/S;time-night;walk;10%;16;16;;;no;2;
48;venonat;johto-route-43-area;G/S;time-morning;walk;5%;16;16;;;no;2;
48;venonat;johto-route-43-area;G/S;time-night;walk;4%;16;16;;;no;2;
48;venonat;johto-route-43-area;G/S;time-night;walk;1%;16;16;;;no;2;
48;venonat;johto-route-43-area;C;time-night;walk;30%;15;15;;;no;2;
48;venonat;johto-route-43-area;C;time-night;walk;10%;17;17;;;no;2;
48;venonat;johto-route-43-area;C;;headbutt-low;15%;10;10;;;no;2;
48;venonat;johto-route-43-area;C;;headbutt-normal;15%;10;10;;;no;2;
48;venonat;lake-of-rage-area;C;;headbutt-low;15%;10;10;;;no;2;
48;venonat;lake-of-rage-area;C;;headbutt-normal;15%;10;10;;;no;2;
48;venonat;kanto-route-9-area;C;time-night;walk;30%;15;15;;;no;2;
48;venonat;kanto-route-10-area;C;time-night;walk;30%;15;15;;;no;2;
48;venonat;kanto-route-13-area;C;;walk;30%;23;23;;;no;2;
48;venonat;kanto-route-14-area;C;time-night;walk;30%;26;26;;;no;2;
48;venonat;kanto-route-15-area;C;time-night;walk;30%;23;23;;;no;2;
48;venonat;kanto-route-24-area;G/S;time-night;walk;30%;8;8;;;no;2;
48;venonat;kanto-route-24-area;G/S;time-morning;walk;5%;8;8;;;no;2;
48;venonat;kanto-route-24-area;C;time-night;walk;30%;10;10;;;no;2;
48;venonat;kanto-route-25-area;G/S;time-night;walk;30%;8;8;;;no;2;
