id;name;location;version;conditions;method;chance;minLvl;maxLvl;trigger;evolution_method;baby;generation;
206;dunsparce;unova-route-12-area;B2/W2;;grass-spots;10;36;36;;;no;5;
206;dunsparce;unova-route-18-area;B2/W2;;grass-spots;10;57;57;;;no;5;
206;dunsparce;unova-victory-road-2-unknown-area-72;B2/W2;;grass-spots;10;49;49;;;no;5;
206;dunsparce;unova-victory-road-2-unknown-area-73;B2/W2;;grass-spots;10;49;49;;;no;5;
206;dunsparce;unova-victory-road-2-unknown-area-79;B2/W2;;grass-spots;10;49;49;;;no;5;
206;dunsparce;floccesy-ranch-inner;B2/W2;;grass-spots;10;5;5;;;no;5;
206;dunsparce;nature-sanctuary-area;B2/W2;;grass-spots;10;57;57;;;no;5;
206;dunsparce;unova-route-20-area;B2/W2;;grass-spots;10;3;3;;;no;5;
207;gligar;unova-route-11-area;B/W;;walk;10;47;47;;;no;5;
207;gligar;unova-route-11-area;B/W;;walk;4;50;50;;;no;5;
207;gligar;unova-route-11-area;B/W;;walk;1;50;50;;;no;5;
207;gligar;unova-route-11-area;B/W;;dark-grass;10;57;57;;;no;5;
207;gligar;unova-route-11-area;B/W;;dark-grass;4;60;60;;;no;5;
207;gligar;unova-route-11-area;B/W;;dark-grass;1;60;60;;;no;5;
207;gligar;unova-route-11-area;B2/W2;;dark-grass;10;41;41;;;no;5;
207;gligar;unova-route-11-area;B2/W2;;dark-grass;4;43;43;;;no;5;
207;gligar;unova-route-11-area;B2/W2;;dark-grass;1;43;43;;;no;5;
207;gligar;unova-route-11-area;B2/W2;;walk;10;37;37;;;no;5;
207;gligar;unova-route-11-area;B2/W2;;walk;4;39;39;;;no;5;
207;gligar;unova-route-11-area;B2/W2;;walk;1;39;39;;;no;5;
207;gligar;unova-route-15-area;B/W;;walk;10;47;47;;;no;5;
207;gligar;unova-route-15-area;B/W;;walk;4;49;49;;;no;5;
207;gligar;unova-route-15-area;B/W;;walk;1;49;49;;;no;5;
207;gligar;unova-route-15-area;B/W;;dark-grass;10;57;57;;;no;5;
207;gligar;unova-route-15-area;B2/W2;;dark-grass;20;63;63;;;no;5;
207;gligar;unova-route-15-area;B2/W2;;dark-grass;4;65;65;;;no;5;
207;gligar;unova-route-15-area;B2/W2;;dark-grass;1;65;65;;;no;5;
207;gligar;unova-route-15-area;B2/W2;;walk;20;55;55;;;no;5;
207;gligar;unova-route-15-area;B2/W2;;walk;4;57;57;;;no;5;
207;gligar;unova-route-15-area;B2/W2;;walk;1;57;57;;;no;5;
207;gligar;unova-route-23-area;B2/W2;;dark-grass;10;54;54;;;no;5;
207;gligar;unova-route-23-area;B2/W2;;walk;10;49;49;;;no;5;
208;steelix;twist-mountain-area;B2/W2;;cave-spots;4;57;57;trade;held_item:metal-coat;no;5;
208;steelix;twist-mountain-area;B2/W2;;cave-spots;1;57;57;trade;held_item:metal-coat;no;5;
208;steelix;clay-tunnel-area;B2/W2;;cave-spots;4;57;57;trade;held_item:metal-coat;no;5;
208;steelix;clay-tunnel-area;B2/W2;;cave-spots;1;57;57;trade;held_item:metal-coat;no;5;
208;steelix;underground-ruins-area;B2/W2;;cave-spots;4;57;57;trade;held_item:metal-coat;no;5;
208;steelix;underground-ruins-area;B2/W2;;cave-spots;1;57;57;trade;held_item:metal-coat;no;5;
208;steelix;rocky-mountain-room-area;B2/W2;;cave-spots;4;57;57;trade;held_item:metal-coat;no;5;
208;steelix;rocky-mountain-room-area;B2/W2;;cave-spots;1;57;57;trade;held_item:metal-coat;no;5;
208;steelix;glacier-room-area;B2/W2;;cave-spots;4;57;57;trade;held_item:metal-coat;no;5;
208;steelix;glacier-room-area;B2/W2;;cave-spots;1;57;57;trade;held_item:metal-coat;no;5;
208;steelix;iron-room-area;B2/W2;;cave-spots;4;57;57;trade;held_item:metal-coat;no;5;
208;steelix;iron-room-area;B2/W2;;cave-spots;1;57;57;trade;held_item:metal-coat;no;5;
209;snubbull;no-location;;;;;;;;;no;5;
210;granbull;no-location;;;;;;;level-up;min_level:23;no;5;
211;qwilfish;p2-laboratory-area;B/W/B2/W2;;super-rod-spots;40;35;60;;;no;5;
211;qwilfish;unova-route-4-area;B2/W2;;super-rod;4;50;70;;;no;5;
211;qwilfish;unova-route-4-area;B2/W2;;super-rod;1;50;70;;;no;5;
211;qwilfish;unova-route-4-area;B2/W2;;super-rod-spots;40;40;60;;;no;5;
211;qwilfish;unova-route-18-area;B/W;;super-rod-spots;40;35;60;;;no;5;
211;qwilfish;unova-route-17-area;B/W;;super-rod-spots;40;35;60;;;no;5;
211;qwilfish;virbank-city-area;B2/W2;;super-rod;4;50;70;;;no;5;
211;qwilfish;virbank-city-area;B2/W2;;super-rod;1;50;70;;;no;5;
211;qwilfish;virbank-complex-outer;B2/W2;;super-rod;4;50;70;;;no;5;
211;qwilfish;virbank-complex-outer;B2/W2;;super-rod;1;50;70;;;no;5;
212;scizor;no-location;;;;;;;trade;held_item:metal-coat;no;5;
213;shuckle;unova-route-14-area;B/W;;walk;5;49;49;;;no;5;
213;shuckle;unova-route-14-area;B/W;;dark-grass;5;59;59;;;no;5;
213;shuckle;seaside-cave-b1f;B2/W2;;walk;4;41;41;;;no;5;
213;shuckle;seaside-cave-b1f;B2/W2;;walk;1;41;41;;;no;5;
214;heracross;unova-route-12-area;B/W;;walk;5;50;50;;;no;5;
214;heracross;unova-route-12-area;B/W;;dark-grass;5;60;60;;;no;5;
214;heracross;unova-route-12-area;B2;;dark-grass;10;40;40;;;no;5;
214;heracross;unova-route-12-area;B2;;dark-grass;5;42;42;;;no;5;
214;heracross;unova-route-12-area;B2;;walk;10;36;36;;;no;5;
214;heracross;unova-route-12-area;B2;;walk;5;38;38;;;no;5;
214;heracross;lostlorn-forest-area;B2;;dark-grass;5;26;26;;;no;5;
214;heracross;lostlorn-forest-area;B2;;walk;5;24;24;;;no;5;
215;sneasel;giant-chasm-area;B/W;;walk;10;48;48;;;no;5;
215;sneasel;giant-chasm-area;B2/W2;;walk;20;44;44;;;no;5;
215;sneasel;giant-chasm-forest-cave;B/W;;walk;10;58;58;;;no;5;
216;teddiursa;no-location;;;;;;;;;no;5;
217;ursaring;no-location;;;;;;;level-up;min_level:30;no;5;
218;slugma;no-location;;;;;;;;;no;5;
219;magcargo;no-location;;;;;;;level-up;min_level:38;no;5;
220;swinub;no-location;;;;;;;;;no;5;
221;piloswine;giant-chasm-area;B/W;;walk;20;47;47;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-area;B/W;;walk;4;49;49;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-area;B/W;;walk;1;49;49;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-area;B2/W2;;walk;20;44;44;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-area;B2/W2;;walk;4;46;46;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-area;B2/W2;;walk;1;46;46;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest;B/W;;walk;20;52;52;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest;B/W;;walk;4;54;54;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest;B/W;;walk;1;54;54;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest;B/W;;dark-grass;20;62;62;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest;B/W;;dark-grass;4;64;64;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest;B/W;;dark-grass;1;64;64;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest;B2/W2;;dark-grass;20;49;49;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest;B2/W2;;dark-grass;10;51;51;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest;B2/W2;;walk;20;44;44;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest;B2/W2;;walk;10;46;46;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest-cave;B/W;;walk;20;57;57;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest-cave;B/W;;walk;4;59;59;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest-cave;B/W;;walk;1;59;59;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest-cave;B2/W2;;dark-grass;20;49;49;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest-cave;B2/W2;;dark-grass;10;51;51;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest-cave;B2/W2;;walk;20;44;44;level-up;min_level:33;no;5;
221;piloswine;giant-chasm-forest-cave;B2/W2;;walk;10;46;46;level-up;min_level:33;no;5;
222;corsola;unova-route-13-area;B/W;;surf-spots;30;25;60;;;no;5;
222;corsola;unova-route-18-area;B2/W2;;super-rod;4;60;70;;;no;5;
222;corsola;unova-route-18-area;B2/W2;;super-rod;1;60;70;;;no;5;
222;corsola;undella-town-area;B/W;;surf-spots;30;25;60;;;no;5;
222;corsola;humilau-city-area;B2/W2;;surf-spots;30;35;45;;;no;5;
223;remoraid;undella-bay-area;B/W;;super-rod;40;35;55;;;no;5;
223;remoraid;undella-bay-area;B/W;;super-rod;15;35;55;;;no;5;
223;remoraid;undella-bay-area;B2/W2;;super-rod;40;40;60;;;no;5;
223;remoraid;undella-bay-area;B2/W2;;super-rod-spots;40;40;60;;;no;5;
223;remoraid;undella-bay-area;B2/W2;;surf;5;30;40;;;no;5;
223;remoraid;undella-town-area;B/W;;super-rod;40;35;55;;;no;5;
223;remoraid;undella-town-area;B/W;;super-rod;15;35;55;;;no;5;
223;remoraid;unova-route-21-area;B2/W2;;super-rod;40;40;60;;;no;5;
223;remoraid;unova-route-21-area;B2/W2;;super-rod-spots;40;40;60;;;no;5;
223;remoraid;unova-route-21-area;B2/W2;;super-rod-spots;15;50;70;;;no;5;
223;remoraid;unova-route-21-area;B2/W2;;surf;5;35;45;;;no;5;
224;octillery;undella-bay-area;B/W;;super-rod-spots;15;35;70;level-up;min_level:25;no;5;
224;octillery;undella-bay-area;B2/W2;;super-rod-spots;4;50;70;level-up;min_level:25;no;5;
224;octillery;undella-bay-area;B2/W2;;super-rod-spots;1;50;70;level-up;min_level:25;no;5;
224;octillery;undella-town-area;B/W;;super-rod-spots;15;35;70;level-up;min_level:25;no;5;
224;octillery;unova-route-21-area;B2/W2;;super-rod-spots;4;50;70;level-up;min_level:25;no;5;
224;octillery;unova-route-21-area;B2/W2;;super-rod-spots;1;50;70;level-up;min_level:25;no;5;
225;delibird;giant-chasm-outside;B2/W2;;dark-grass;4;49;49;;;no;5;
225;delibird;giant-chasm-outside;B2/W2;;dark-grass;1;49;49;;;no;5;
225;delibird;giant-chasm-outside;B2/W2;;walk;4;44;44;;;no;5;
225;delibird;giant-chasm-outside;B2/W2;;walk;1;44;44;;;no;5;
225;delibird;giant-chasm-area;B/W;;walk;10;48;48;;;no;5;
225;delibird;giant-chasm-area;B2/W2;;walk;4;47;47;;;no;5;
225;delibird;giant-chasm-area;B2/W2;;walk;1;47;47;;;no;5;
225;delibird;giant-chasm-forest;B2/W2;;dark-grass;4;49;49;;;no;5;
225;delibird;giant-chasm-forest;B2/W2;;dark-grass;1;49;49;;;no;5;
225;delibird;giant-chasm-forest;B2/W2;;walk;4;44;44;;;no;5;
225;delibird;giant-chasm-forest;B2/W2;;walk;1;44;44;;;no;5;
225;delibird;giant-chasm-forest-cave;B/W;;walk;10;58;58;;;no;5;
225;delibird;giant-chasm-forest-cave;B2/W2;;dark-grass;4;49;49;;;no;5;
225;delibird;giant-chasm-forest-cave;B2/W2;;dark-grass;1;49;49;;;no;5;
225;delibird;giant-chasm-forest-cave;B2/W2;;walk;4;44;44;;;no;5;
225;delibird;giant-chasm-forest-cave;B2/W2;;walk;1;44;44;;;no;5;
225;delibird;unova-route-22-area;B2/W2;;dark-grass;4;44;44;;;no;5;
225;delibird;unova-route-22-area;B2/W2;;dark-grass;1;44;44;;;no;5;
225;delibird;unova-route-22-area;B2/W2;;walk;4;39;39;;;no;5;
225;delibird;unova-route-22-area;B2/W2;;walk;1;39;39;;;no;5;
226;mantine;undella-bay-area;B/B/B/W/W/W;season-spring;surf-spots;5;35;70;level-up;party_species:remoraid;no;5;
226;mantine;undella-bay-area;B2/B2/B2/W2/W2/W2;season-spring;surf-spots;5;30;40;level-up;party_species:remoraid;no;5;
226;mantine;undella-town-area;B/W;;surf-spots;5;35;70;level-up;party_species:remoraid;no;5;
226;mantine;undella-town-area;B/W;;surf-spots;4;35;70;level-up;party_species:remoraid;no;5;
226;mantine;undella-town-area;B/W;;surf-spots;1;35;70;level-up;party_species:remoraid;no;5;
226;mantine;unova-route-21-area;B2/W2;;surf-spots;5;35;45;level-up;party_species:remoraid;no;5;
227;skarmory;reversal-mountain-unknown-area-48;B2/W2;;dark-grass;10;36;36;;;no;5;
227;skarmory;reversal-mountain-unknown-area-48;B2/W2;;dark-grass;5;38;38;;;no;5;
227;skarmory;reversal-mountain-unknown-area-48;B2/W2;;walk;5;34;34;;;no;5;
228;houndour;no-location;;;;;;;;;no;5;
229;houndoom;no-location;;;;;;;level-up;min_level:24;no;5;
230;kingdra;p2-laboratory-area;B/W/B2/W2;;super-rod-spots;4;45;70;trade;held_item:dragon-scale;no;5;
230;kingdra;p2-laboratory-area;B/W/B2/W2;;super-rod-spots;1;45;70;trade;held_item:dragon-scale;no;5;
230;kingdra;unova-route-18-area;B/W;;super-rod-spots;4;45;70;trade;held_item:dragon-scale;no;5;
230;kingdra;unova-route-18-area;B/W;;super-rod-spots;1;45;70;trade;held_item:dragon-scale;no;5;
230;kingdra;unova-route-18-area;B2/W2;;super-rod-spots;4;60;70;trade;held_item:dragon-scale;no;5;
230;kingdra;unova-route-18-area;B2/W2;;super-rod-spots;1;60;70;trade;held_item:dragon-scale;no;5;
230;kingdra;unova-route-17-area;B/W;;super-rod-spots;4;45;70;trade;held_item:dragon-scale;no;5;
230;kingdra;unova-route-17-area;B/W;;super-rod-spots;1;45;70;trade;held_item:dragon-scale;no;5;
230;kingdra;unova-route-17-area;B2/W2;;super-rod-spots;4;60;70;trade;held_item:dragon-scale;no;5;
230;kingdra;unova-route-17-area;B2/W2;;super-rod-spots;1;60;70;trade;held_item:dragon-scale;no;5;
231;phanpy;no-location;;;;;;;;;no;5;
232;donphan;no-location;;;;;;;level-up;min_level:25;no;5;
233;porygon2;no-location;;;;;;;trade;held_item:up-grade;no;5;
234;stantler;abundant-shrine-area;B/W;;walk;10;48;48;;;no;5;
234;stantler;abundant-shrine-area;B/W;;dark-grass;10;58;58;;;no;5;
235;smeargle;no-location;;;;;;;;;no;5;
236;tyrogue;no-location;;;;;;;;;yes;5;
237;hitmontop;no-location;;;;;;;level-up;min_level:20/stats:0;no;5;
238;smoochum;no-location;;;;;;;;;yes;5;
239;elekid;virbank-complex-outer;W2;;walk;10;10;10;;;yes;5;
239;elekid;virbank-complex-outer;W2;;walk;5;11;11;;;yes;5;
239;elekid;virbank-complex-inner;W2;;dark-grass;20;11;11;;;yes;5;
239;elekid;virbank-complex-inner;W2;;dark-grass;5;13;13;;;yes;5;
239;elekid;virbank-complex-inner;W2;;walk;20;10;10;;;yes;5;
239;elekid;virbank-complex-inner;W2;;walk;5;12;12;;;yes;5;
240;magby;virbank-complex-outer;B2;;walk;10;10;10;;;yes;5;
240;magby;virbank-complex-outer;B2;;walk;5;11;11;;;yes;5;
240;magby;virbank-complex-inner;B2;;dark-grass;20;11;11;;;yes;5;
240;magby;virbank-complex-inner;B2;;dark-grass;5;13;13;;;yes;5;
240;magby;virbank-complex-inner;B2;;walk;20;10;10;;;yes;5;
240;magby;virbank-complex-inner;B2;;walk;5;12;12;;;yes;5;
241;miltank;no-location;;;;;;;;;no;5;
242;blissey;no-location;;;;;;;level-up;min_happiness:220;no;5;
243;raikou;no-location;;;;;;;;;no;5;
244;entei;no-location;;;;;;;;;no;5;
245;suicune;no-location;;;;;;;;;no;5;
246;larvitar;no-location;;;;;;;;;no;5;
247;pupitar;unova-route-15-area;B/W;;walk;5;48;48;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B/W;;walk;4;50;50;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B/W;;walk;1;50;50;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B/W;;dark-grass;5;58;58;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B/W;;dark-grass;4;59;59;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B/W;;dark-grass;1;59;59;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B2/W2;;dark-grass;10;63;63;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B2/W2;;dark-grass;4;65;65;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B2/W2;;dark-grass;1;65;65;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B2/W2;;walk;10;55;55;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B2/W2;;walk;4;57;57;level-up;min_level:30;no;5;
247;pupitar;unova-route-15-area;B2/W2;;walk;1;57;57;level-up;min_level:30;no;5;
248;tyranitar;unova-route-15-area;B/W;;grass-spots;4;50;50;level-up;min_level:55;no;5;
248;tyranitar;unova-route-15-area;B/W;;grass-spots;1;50;50;level-up;min_level:55;no;5;
248;tyranitar;unova-route-15-area;B2/W2;;grass-spots;4;57;57;level-up;min_level:55;no;5;
248;tyranitar;unova-route-15-area;B2/W2;;grass-spots;1;57;57;level-up;min_level:55;no;5;
249;lugia;no-location;;;;;;;;;no;5;
250;ho-oh;no-location;;;;;;;;;no;5;
251;celebi;no-location;;;;;;;;;no;5;
252;treecko;no-location;;;;;;;;;no;5;
253;grovyle;no-location;;;;;;;level-up;min_level:16;no;5;
254;sceptile;no-location;;;;;;;level-up;min_level:36;no;5;
255;torchic;no-location;;;;;;;;;no;5;
256;combusken;no-location;;;;;;;level-up;min_level:16;no;5;
257;blaziken;no-location;;;;;;;level-up;min_level:36;no;5;
258;mudkip;no-location;;;;;;;;;no;5;
259;marshtomp;no-location;;;;;;;level-up;min_level:16;no;5;
260;swampert;no-location;;;;;;;level-up;min_level:36;no;5;
261;poochyena;no-location;;;;;;;;;no;5;
262;mightyena;no-location;;;;;;;level-up;min_level:18;no;5;
263;zigzagoon;no-location;;;;;;;;;no;5;
264;linoone;no-location;;;;;;;level-up;min_level:20;no;5;
265;wurmple;no-location;;;;;;;;;no;5;
266;silcoon;no-location;;;;;;;level-up;min_level:7;no;5;
267;beautifly;no-location;;;;;;;level-up;min_level:10;no;5;
268;cascoon;no-location;;;;;;;level-up;min_level:7;no;5;
269;dustox;no-location;;;;;;;level-up;min_level:10;no;5;
270;lotad;no-location;;;;;;;;;no;5;
271;lombre;no-location;;;;;;;level-up;min_level:14;no;5;
272;ludicolo;no-location;;;;;;;use-item;item:water-stone;no;5;
273;seedot;no-location;;;;;;;;;no;5;
274;nuzleaf;nature-sanctuary-area;B2/W2;;dark-grass;20;64;64;level-up;min_level:14;no;5;
274;nuzleaf;nature-sanctuary-area;B2/W2;;dark-grass;10;65;65;level-up;min_level:14;no;5;
274;nuzleaf;nature-sanctuary-area;B2/W2;;walk;20;56;56;level-up;min_level:14;no;5;
274;nuzleaf;nature-sanctuary-area;B2/W2;;walk;10;57;57;level-up;min_level:14;no;5;
275;shiftry;nature-sanctuary-area;B2/W2;;grass-spots;4;59;59;use-item;item:leaf-stone;no;5;
275;shiftry;nature-sanctuary-area;B2/W2;;grass-spots;1;59;59;use-item;item:leaf-stone;no;5;
276;taillow;no-location;;;;;;;;;no;5;
277;swellow;giant-chasm-outside;B/W;;walk;20;47;47;level-up;min_level:22;no;5;
277;swellow;giant-chasm-outside;B/W;;dark-grass;20;57;57;level-up;min_level:22;no;5;
277;swellow;unova-route-13-area;B/W;;walk;20;47;47;level-up;min_level:22;no;5;
277;swellow;unova-route-13-area;B/W;;dark-grass;20;57;57;level-up;min_level:22;no;5;
278;wingull;undella-bay-area;B/W;;surf;60;25;55;;;no;5;
278;wingull;unova-route-13-area;B/W;;surf;60;25;55;;;no;5;
278;wingull;undella-town-area;B/W;;surf;60;25;55;;;no;5;
279;pelipper;giant-chasm-outside;B2/W2;;dark-grass;20;50;50;level-up;min_level:25;no;5;
279;pelipper;giant-chasm-outside;B2/W2;;walk;20;45;45;level-up;min_level:25;no;5;
279;pelipper;undella-bay-area;B/W;;surf;5;25;55;level-up;min_level:25;no;5;
279;pelipper;undella-bay-area;B/W;;surf;4;25;55;level-up;min_level:25;no;5;
279;pelipper;undella-bay-area;B/W;;surf;1;25;55;level-up;min_level:25;no;5;
279;pelipper;unova-route-13-area;B/W;;surf;5;25;55;level-up;min_level:25;no;5;
279;pelipper;unova-route-13-area;B/W;;surf;4;25;55;level-up;min_level:25;no;5;
279;pelipper;unova-route-13-area;B/W;;surf;1;25;55;level-up;min_level:25;no;5;
279;pelipper;unova-route-13-area;B2/W2;;dark-grass;20;38;38;level-up;min_level:25;no;5;
279;pelipper;unova-route-13-area;B2/W2;;dark-grass;4;40;40;level-up;min_level:25;no;5;
279;pelipper;unova-route-13-area;B2/W2;;dark-grass;1;41;41;level-up;min_level:25;no;5;
279;pelipper;unova-route-13-area;B2/W2;;walk;20;34;34;level-up;min_level:25;no;5;
279;pelipper;unova-route-13-area;B2/W2;;walk;4;36;36;level-up;min_level:25;no;5;
279;pelipper;unova-route-13-area;B2/W2;;walk;1;37;37;level-up;min_level:25;no;5;
279;pelipper;undella-town-area;B/W;;surf;5;25;55;level-up;min_level:25;no;5;
279;pelipper;undella-town-area;B/W;;surf;4;25;55;level-up;min_level:25;no;5;
279;pelipper;undella-town-area;B/W;;surf;1;25;55;level-up;min_level:25;no;5;
279;pelipper;unova-route-22-area;B2/W2;;dark-grass;10;45;45;level-up;min_level:25;no;5;
279;pelipper;unova-route-22-area;B2/W2;;walk;10;40;40;level-up;min_level:25;no;5;
280;ralts;no-location;;;;;;;;;no;5;
281;kirlia;no-location;;;;;;;level-up;min_level:20;no;5;
282;gardevoir;no-location;;;;;;;level-up;min_level:30;no;5;
283;surskit;no-location;;;;;;;;;no;5;
284;masquerain;no-location;;;;;;;level-up;min_level:22;no;5;
285;shroomish;no-location;;;;;;;;;no;5;
286;breloom;no-location;;;;;;;level-up;min_level:23;no;5;
287;slakoth;no-location;;;;;;;;;no;5;
288;vigoroth;pinwheel-forest-inside;B2/W2;;dark-grass;10;63;63;level-up;min_level:18;no;5;
288;vigoroth;pinwheel-forest-inside;B2/W2;;dark-grass;5;65;65;level-up;min_level:18;no;5;
288;vigoroth;pinwheel-forest-inside;B2/W2;;walk;10;55;55;level-up;min_level:18;no;5;
288;vigoroth;pinwheel-forest-inside;B2/W2;;walk;5;57;57;level-up;min_level:18;no;5;
289;slaking;pinwheel-forest-inside;B2/W2;;grass-spots;4;57;57;level-up;min_level:36;no;5;
289;slaking;pinwheel-forest-inside;B2/W2;;grass-spots;1;57;57;level-up;min_level:36;no;5;
290;nincada;no-location;;;;;;;;;no;5;
291;ninjask;no-location;;;;;;;level-up;min_level:20;no;5;
292;shedinja;no-location;;;;;;;shed;;no;5;
293;whismur;no-location;;;;;;;;;no;5;
294;loudred;no-location;;;;;;;level-up;min_level:20;no;5;
295;exploud;no-location;;;;;;;level-up;min_level:40;no;5;
296;makuhita;no-location;;;;;;;;;no;5;
297;hariyama;no-location;;;;;;;level-up;min_level:24;no;5;
298;azurill;floccesy-ranch-outer;B2/W2;;surf;30;5;15;;;yes;5;
298;azurill;floccesy-ranch-inner;B2/W2;;surf;30;5;15;;;yes;5;
298;azurill;floccesy-ranch-inner;B2/W2;;walk;20;5;5;;;yes;5;
298;azurill;unova-route-20-area;B2/W2;;surf;30;5;15;;;yes;5;
299;nosepass;chargestone-cave-1f;B2/W2;;walk;10;27;27;;;no;5;
299;nosepass;chargestone-cave-b1f;B2/W2;;walk;10;30;30;;;no;5;
299;nosepass;chargestone-cave-b2f;B2/W2;;walk;10;30;30;;;no;5;
299;nosepass;clay-tunnel-area;B2/W2;;walk;10;55;55;;;no;5;
299;nosepass;clay-tunnel-area;B2/W2;;walk;5;57;57;;;no;5;
299;nosepass;underground-ruins-area;B2/W2;;walk;10;55;55;;;no;5;
299;nosepass;underground-ruins-area;B2/W2;;walk;5;57;57;;;no;5;
299;nosepass;rocky-mountain-room-area;B2/W2;;walk;10;55;55;;;no;5;
299;nosepass;rocky-mountain-room-area;B2/W2;;walk;5;57;57;;;no;5;
299;nosepass;glacier-room-area;B2/W2;;walk;10;55;55;;;no;5;
299;nosepass;glacier-room-area;B2/W2;;walk;5;57;57;;;no;5;
299;nosepass;iron-room-area;B2/W2;;walk;10;55;55;;;no;5;
299;nosepass;iron-room-area;B2/W2;;walk;5;57;57;;;no;5;
300;skitty;castelia-city-area;W2;;dark-grass;10;16;16;;;no;5;
300;skitty;castelia-city-area;W2;;dark-grass;5;17;17;;;no;5;
300;skitty;castelia-city-area;W2;;walk;10;15;15;;;no;5;
300;skitty;castelia-city-area;W2;;walk;5;16;16;;;no;5;
301;delcatty;castelia-city-area;W2;;grass-spots;4;18;18;use-item;item:moon-stone;no;5;
301;delcatty;castelia-city-area;W2;;grass-spots;1;18;18;use-item;item:moon-stone;no;5;
302;sableye;challengers-cave-1f;B/W;;walk;10;49;49;;;no;5;
302;sableye;challengers-cave-b1f;B/W;;walk;10;49;49;;;no;5;
302;sableye;challengers-cave-b2f;B/W;;walk;10;49;49;;;no;5;
303;mawile;challengers-cave-1f;B/W;;walk;5;49;49;;;no;5;
303;mawile;challengers-cave-1f;B/W;;walk;4;49;49;;;no;5;
303;mawile;challengers-cave-1f;B/W;;walk;1;49;49;;;no;5;
303;mawile;challengers-cave-b1f;B/W;;walk;5;49;49;;;no;5;
303;mawile;challengers-cave-b1f;B/W;;walk;4;49;49;;;no;5;
303;mawile;challengers-cave-b1f;B/W;;walk;1;49;49;;;no;5;
303;mawile;challengers-cave-b2f;B/W;;walk;5;49;49;;;no;5;
303;mawile;challengers-cave-b2f;B/W;;walk;4;49;49;;;no;5;
303;mawile;challengers-cave-b2f;B/W;;walk;1;49;49;;;no;5;
304;aron;mistralton-cave-area;B2/W2;;walk;10;29;29;;;no;5;
304;aron;mistralton-cave-area;B2/W2;;walk;5;30;30;;;no;5;
304;aron;mistralton-cave-area;B2/W2;;walk;4;30;30;;;no;5;
304;aron;mistralton-cave-area;B2/W2;;walk;1;30;30;;;no;5;
304;aron;guidance-chamber-area;B2/W2;;walk;10;29;29;;;no;5;
304;aron;guidance-chamber-area;B2/W2;;walk;5;30;30;;;no;5;
304;aron;guidance-chamber-area;B2/W2;;walk;4;30;30;;;no;5;
304;aron;guidance-chamber-area;B2/W2;;walk;1;30;30;;;no;5;
305;lairon;clay-tunnel-area;B2/W2;;walk;10;55;55;level-up;min_level:32;no;5;
305;lairon;clay-tunnel-area;B2/W2;;walk;5;57;57;level-up;min_level:32;no;5;
305;lairon;underground-ruins-area;B2/W2;;walk;10;55;55;level-up;min_level:32;no;5;
305;lairon;underground-ruins-area;B2/W2;;walk;5;57;57;level-up;min_level:32;no;5;
305;lairon;rocky-mountain-room-area;B2/W2;;walk;10;55;55;level-up;min_level:32;no;5;
305;lairon;rocky-mountain-room-area;B2/W2;;walk;5;57;57;level-up;min_level:32;no;5;
305;lairon;glacier-room-area;B2/W2;;walk;10;55;55;level-up;min_level:32;no;5;
305;lairon;glacier-room-area;B2/W2;;walk;5;57;57;level-up;min_level:32;no;5;
305;lairon;iron-room-area;B2/W2;;walk;10;55;55;level-up;min_level:32;no;5;
305;lairon;iron-room-area;B2/W2;;walk;5;57;57;level-up;min_level:32;no;5;
306;aggron;no-location;;;;;;;level-up;min_level:42;no;5;
307;meditite;no-location;;;;;;;;;no;5;
308;medicham;no-location;;;;;;;level-up;min_level:37;no;5;
